PING 10.0.0.9 (10.0.0.9) 1000(1028) bytes of data.
1008 bytes from 10.0.0.9: icmp_seq=1 ttl=64 time=41.5 ms
1008 bytes from 10.0.0.9: icmp_seq=2 ttl=64 time=52.4 ms
1008 bytes from 10.0.0.9: icmp_seq=3 ttl=64 time=59.4 ms
1008 bytes from 10.0.0.9: icmp_seq=4 ttl=64 time=71.8 ms
1008 bytes from 10.0.0.9: icmp_seq=5 ttl=64 time=74.2 ms
1008 bytes from 10.0.0.9: icmp_seq=6 ttl=64 time=75.8 ms
1008 bytes from 10.0.0.9: icmp_seq=7 ttl=64 time=91.1 ms
1008 bytes from 10.0.0.9: icmp_seq=8 ttl=64 time=98.7 ms
1008 bytes from 10.0.0.9: icmp_seq=9 ttl=64 time=109 ms
1008 bytes from 10.0.0.9: icmp_seq=10 ttl=64 time=119 ms
1008 bytes from 10.0.0.9: icmp_seq=11 ttl=64 time=126 ms
1008 bytes from 10.0.0.9: icmp_seq=12 ttl=64 time=134 ms
1008 bytes from 10.0.0.9: icmp_seq=13 ttl=64 time=144 ms
1008 bytes from 10.0.0.9: icmp_seq=14 ttl=64 time=151 ms
1008 bytes from 10.0.0.9: icmp_seq=15 ttl=64 time=168 ms
1008 bytes from 10.0.0.9: icmp_seq=16 ttl=64 time=182 ms
1008 bytes from 10.0.0.9: icmp_seq=17 ttl=64 time=183 ms
1008 bytes from 10.0.0.9: icmp_seq=18 ttl=64 time=192 ms
1008 bytes from 10.0.0.9: icmp_seq=19 ttl=64 time=205 ms
1008 bytes from 10.0.0.9: icmp_seq=20 ttl=64 time=216 ms
1008 bytes from 10.0.0.9: icmp_seq=21 ttl=64 time=226 ms
1008 bytes from 10.0.0.9: icmp_seq=22 ttl=64 time=243 ms
1008 bytes from 10.0.0.9: icmp_seq=23 ttl=64 time=251 ms
1008 bytes from 10.0.0.9: icmp_seq=24 ttl=64 time=261 ms
1008 bytes from 10.0.0.9: icmp_seq=25 ttl=64 time=222 ms
1008 bytes from 10.0.0.9: icmp_seq=26 ttl=64 time=231 ms
1008 bytes from 10.0.0.9: icmp_seq=27 ttl=64 time=236 ms
1008 bytes from 10.0.0.9: icmp_seq=28 ttl=64 time=253 ms
1008 bytes from 10.0.0.9: icmp_seq=29 ttl=64 time=260 ms
1008 bytes from 10.0.0.9: icmp_seq=30 ttl=64 time=274 ms
1008 bytes from 10.0.0.9: icmp_seq=31 ttl=64 time=270 ms
1008 bytes from 10.0.0.9: icmp_seq=32 ttl=64 time=287 ms
1008 bytes from 10.0.0.9: icmp_seq=33 ttl=64 time=294 ms
1008 bytes from 10.0.0.9: icmp_seq=34 ttl=64 time=301 ms
1008 bytes from 10.0.0.9: icmp_seq=35 ttl=64 time=312 ms
1008 bytes from 10.0.0.9: icmp_seq=36 ttl=64 time=326 ms
1008 bytes from 10.0.0.9: icmp_seq=37 ttl=64 time=328 ms
1008 bytes from 10.0.0.9: icmp_seq=38 ttl=64 time=339 ms
1008 bytes from 10.0.0.9: icmp_seq=39 ttl=64 time=347 ms
1008 bytes from 10.0.0.9: icmp_seq=40 ttl=64 time=354 ms
1008 bytes from 10.0.0.9: icmp_seq=41 ttl=64 time=361 ms
1008 bytes from 10.0.0.9: icmp_seq=42 ttl=64 time=367 ms
1008 bytes from 10.0.0.9: icmp_seq=43 ttl=64 time=376 ms
1008 bytes from 10.0.0.9: icmp_seq=44 ttl=64 time=386 ms
1008 bytes from 10.0.0.9: icmp_seq=45 ttl=64 time=393 ms
1008 bytes from 10.0.0.9: icmp_seq=46 ttl=64 time=398 ms
1008 bytes from 10.0.0.9: icmp_seq=47 ttl=64 time=408 ms
1008 bytes from 10.0.0.9: icmp_seq=48 ttl=64 time=416 ms
1008 bytes from 10.0.0.9: icmp_seq=49 ttl=64 time=424 ms
1008 bytes from 10.0.0.9: icmp_seq=50 ttl=64 time=436 ms
1008 bytes from 10.0.0.9: icmp_seq=51 ttl=64 time=436 ms
1008 bytes from 10.0.0.9: icmp_seq=52 ttl=64 time=438 ms
1008 bytes from 10.0.0.9: icmp_seq=53 ttl=64 time=449 ms
1008 bytes from 10.0.0.9: icmp_seq=54 ttl=64 time=455 ms
1008 bytes from 10.0.0.9: icmp_seq=55 ttl=64 time=471 ms
1008 bytes from 10.0.0.9: icmp_seq=56 ttl=64 time=481 ms
1008 bytes from 10.0.0.9: icmp_seq=57 ttl=64 time=488 ms
1008 bytes from 10.0.0.9: icmp_seq=58 ttl=64 time=505 ms
1008 bytes from 10.0.0.9: icmp_seq=59 ttl=64 time=506 ms
1008 bytes from 10.0.0.9: icmp_seq=60 ttl=64 time=513 ms
1008 bytes from 10.0.0.9: icmp_seq=61 ttl=64 time=520 ms
1008 bytes from 10.0.0.9: icmp_seq=62 ttl=64 time=533 ms
