PING 10.0.0.9 (10.0.0.9) 1000(1028) bytes of data.
1008 bytes from 10.0.0.9: icmp_seq=1 ttl=64 time=2804 ms
1008 bytes from 10.0.0.9: icmp_seq=2 ttl=64 time=2820 ms
1008 bytes from 10.0.0.9: icmp_seq=3 ttl=64 time=2793 ms
1008 bytes from 10.0.0.9: icmp_seq=4 ttl=64 time=2776 ms
1008 bytes from 10.0.0.9: icmp_seq=6 ttl=64 time=2771 ms
1008 bytes from 10.0.0.9: icmp_seq=7 ttl=64 time=2749 ms
1008 bytes from 10.0.0.9: icmp_seq=13 ttl=64 time=2853 ms
1008 bytes from 10.0.0.9: icmp_seq=15 ttl=64 time=2819 ms
1008 bytes from 10.0.0.9: icmp_seq=16 ttl=64 time=2833 ms
1008 bytes from 10.0.0.9: icmp_seq=18 ttl=64 time=2843 ms
1008 bytes from 10.0.0.9: icmp_seq=20 ttl=64 time=2831 ms
1008 bytes from 10.0.0.9: icmp_seq=25 ttl=64 time=2783 ms
1008 bytes from 10.0.0.9: icmp_seq=26 ttl=64 time=2775 ms
1008 bytes from 10.0.0.9: icmp_seq=32 ttl=64 time=2687 ms
1008 bytes from 10.0.0.9: icmp_seq=34 ttl=64 time=2675 ms
1008 bytes from 10.0.0.9: icmp_seq=35 ttl=64 time=2667 ms
1008 bytes from 10.0.0.9: icmp_seq=37 ttl=64 time=2670 ms
1008 bytes from 10.0.0.9: icmp_seq=38 ttl=64 time=2664 ms
1008 bytes from 10.0.0.9: icmp_seq=5 ttl=64 time=3411 ms
1008 bytes from 10.0.0.9: icmp_seq=42 ttl=64 time=2656 ms
1008 bytes from 10.0.0.9: icmp_seq=12 ttl=64 time=3258 ms
1008 bytes from 10.0.0.9: icmp_seq=24 ttl=64 time=3069 ms
1008 bytes from 10.0.0.9: icmp_seq=48 ttl=64 time=2680 ms
1008 bytes from 10.0.0.9: icmp_seq=43 ttl=64 time=2816 ms
1008 bytes from 10.0.0.9: icmp_seq=47 ttl=64 time=2788 ms
1008 bytes from 10.0.0.9: icmp_seq=57 ttl=64 time=2587 ms
1008 bytes from 10.0.0.9: icmp_seq=61 ttl=64 time=2552 ms
1008 bytes from 10.0.0.9: icmp_seq=62 ttl=64 time=2575 ms
1008 bytes from 10.0.0.9: icmp_seq=64 ttl=64 time=2764 ms
1008 bytes from 10.0.0.9: icmp_seq=65 ttl=64 time=2822 ms
1008 bytes from 10.0.0.9: icmp_seq=68 ttl=64 time=2807 ms
1008 bytes from 10.0.0.9: icmp_seq=69 ttl=64 time=2813 ms
1008 bytes from 10.0.0.9: icmp_seq=70 ttl=64 time=2808 ms
1008 bytes from 10.0.0.9: icmp_seq=75 ttl=64 time=2698 ms
1008 bytes from 10.0.0.9: icmp_seq=77 ttl=64 time=2720 ms
1008 bytes from 10.0.0.9: icmp_seq=79 ttl=64 time=2691 ms
1008 bytes from 10.0.0.9: icmp_seq=81 ttl=64 time=2656 ms
1008 bytes from 10.0.0.9: icmp_seq=93 ttl=64 time=2469 ms
1008 bytes from 10.0.0.9: icmp_seq=97 ttl=64 time=2453 ms
1008 bytes from 10.0.0.9: icmp_seq=100 ttl=64 time=2444 ms
1008 bytes from 10.0.0.9: icmp_seq=101 ttl=64 time=2449 ms
1008 bytes from 10.0.0.9: icmp_seq=102 ttl=64 time=2442 ms
1008 bytes from 10.0.0.9: icmp_seq=103 ttl=64 time=2437 ms
1008 bytes from 10.0.0.9: icmp_seq=104 ttl=64 time=2429 ms
1008 bytes from 10.0.0.9: icmp_seq=106 ttl=64 time=2418 ms
1008 bytes from 10.0.0.9: icmp_seq=108 ttl=64 time=2385 ms
1008 bytes from 10.0.0.9: icmp_seq=110 ttl=64 time=2373 ms
1008 bytes from 10.0.0.9: icmp_seq=112 ttl=64 time=2353 ms
1008 bytes from 10.0.0.9: icmp_seq=113 ttl=64 time=2355 ms
1008 bytes from 10.0.0.9: icmp_seq=121 ttl=64 time=2330 ms
1008 bytes from 10.0.0.9: icmp_seq=128 ttl=64 time=2293 ms
1008 bytes from 10.0.0.9: icmp_seq=130 ttl=64 time=2336 ms
1008 bytes from 10.0.0.9: icmp_seq=131 ttl=64 time=2336 ms
1008 bytes from 10.0.0.9: icmp_seq=133 ttl=64 time=2329 ms
1008 bytes from 10.0.0.9: icmp_seq=136 ttl=64 time=2329 ms
1008 bytes from 10.0.0.9: icmp_seq=137 ttl=64 time=2328 ms
1008 bytes from 10.0.0.9: icmp_seq=138 ttl=64 time=2332 ms
1008 bytes from 10.0.0.9: icmp_seq=140 ttl=64 time=2328 ms
1008 bytes from 10.0.0.9: icmp_seq=141 ttl=64 time=2331 ms
1008 bytes from 10.0.0.9: icmp_seq=150 ttl=64 time=2209 ms
1008 bytes from 10.0.0.9: icmp_seq=151 ttl=64 time=2217 ms
1008 bytes from 10.0.0.9: icmp_seq=152 ttl=64 time=2212 ms
1008 bytes from 10.0.0.9: icmp_seq=154 ttl=64 time=2213 ms
1008 bytes from 10.0.0.9: icmp_seq=156 ttl=64 time=2214 ms
1008 bytes from 10.0.0.9: icmp_seq=157 ttl=64 time=2210 ms
1008 bytes from 10.0.0.9: icmp_seq=160 ttl=64 time=2212 ms
1008 bytes from 10.0.0.9: icmp_seq=161 ttl=64 time=2214 ms
1008 bytes from 10.0.0.9: icmp_seq=163 ttl=64 time=2211 ms
1008 bytes from 10.0.0.9: icmp_seq=164 ttl=64 time=2214 ms
1008 bytes from 10.0.0.9: icmp_seq=166 ttl=64 time=2214 ms
1008 bytes from 10.0.0.9: icmp_seq=168 ttl=64 time=2214 ms
1008 bytes from 10.0.0.9: icmp_seq=170 ttl=64 time=2210 ms
1008 bytes from 10.0.0.9: icmp_seq=172 ttl=64 time=2203 ms
1008 bytes from 10.0.0.9: icmp_seq=175 ttl=64 time=2206 ms
1008 bytes from 10.0.0.9: icmp_seq=176 ttl=64 time=2208 ms
1008 bytes from 10.0.0.9: icmp_seq=178 ttl=64 time=2208 ms
1008 bytes from 10.0.0.9: icmp_seq=179 ttl=64 time=2210 ms
1008 bytes from 10.0.0.9: icmp_seq=180 ttl=64 time=2209 ms
1008 bytes from 10.0.0.9: icmp_seq=181 ttl=64 time=2203 ms
1008 bytes from 10.0.0.9: icmp_seq=182 ttl=64 time=2207 ms
1008 bytes from 10.0.0.9: icmp_seq=184 ttl=64 time=2216 ms
1008 bytes from 10.0.0.9: icmp_seq=186 ttl=64 time=2281 ms
1008 bytes from 10.0.0.9: icmp_seq=188 ttl=64 time=2289 ms
1008 bytes from 10.0.0.9: icmp_seq=196 ttl=64 time=2285 ms
1008 bytes from 10.0.0.9: icmp_seq=199 ttl=64 time=2238 ms
1008 bytes from 10.0.0.9: icmp_seq=200 ttl=64 time=2236 ms
1008 bytes from 10.0.0.9: icmp_seq=201 ttl=64 time=2237 ms
1008 bytes from 10.0.0.9: icmp_seq=203 ttl=64 time=2239 ms
1008 bytes from 10.0.0.9: icmp_seq=204 ttl=64 time=2233 ms
1008 bytes from 10.0.0.9: icmp_seq=205 ttl=64 time=2231 ms
1008 bytes from 10.0.0.9: icmp_seq=206 ttl=64 time=2231 ms
1008 bytes from 10.0.0.9: icmp_seq=207 ttl=64 time=2248 ms
1008 bytes from 10.0.0.9: icmp_seq=210 ttl=64 time=2235 ms
1008 bytes from 10.0.0.9: icmp_seq=211 ttl=64 time=2242 ms
1008 bytes from 10.0.0.9: icmp_seq=212 ttl=64 time=2251 ms
1008 bytes from 10.0.0.9: icmp_seq=213 ttl=64 time=2248 ms
1008 bytes from 10.0.0.9: icmp_seq=214 ttl=64 time=2251 ms
1008 bytes from 10.0.0.9: icmp_seq=215 ttl=64 time=2247 ms
1008 bytes from 10.0.0.9: icmp_seq=216 ttl=64 time=2256 ms
1008 bytes from 10.0.0.9: icmp_seq=217 ttl=64 time=2262 ms
1008 bytes from 10.0.0.9: icmp_seq=218 ttl=64 time=2265 ms
1008 bytes from 10.0.0.9: icmp_seq=219 ttl=64 time=2259 ms
1008 bytes from 10.0.0.9: icmp_seq=220 ttl=64 time=2260 ms
1008 bytes from 10.0.0.9: icmp_seq=222 ttl=64 time=2259 ms
1008 bytes from 10.0.0.9: icmp_seq=223 ttl=64 time=2260 ms
1008 bytes from 10.0.0.9: icmp_seq=224 ttl=64 time=2263 ms
1008 bytes from 10.0.0.9: icmp_seq=225 ttl=64 time=2262 ms
1008 bytes from 10.0.0.9: icmp_seq=226 ttl=64 time=2262 ms
1008 bytes from 10.0.0.9: icmp_seq=228 ttl=64 time=2267 ms
1008 bytes from 10.0.0.9: icmp_seq=229 ttl=64 time=2268 ms
1008 bytes from 10.0.0.9: icmp_seq=233 ttl=64 time=2266 ms
1008 bytes from 10.0.0.9: icmp_seq=235 ttl=64 time=2265 ms
1008 bytes from 10.0.0.9: icmp_seq=237 ttl=64 time=2268 ms
1008 bytes from 10.0.0.9: icmp_seq=239 ttl=64 time=2263 ms
1008 bytes from 10.0.0.9: icmp_seq=240 ttl=64 time=2265 ms
1008 bytes from 10.0.0.9: icmp_seq=241 ttl=64 time=2328 ms
1008 bytes from 10.0.0.9: icmp_seq=242 ttl=64 time=2334 ms
1008 bytes from 10.0.0.9: icmp_seq=243 ttl=64 time=2332 ms
1008 bytes from 10.0.0.9: icmp_seq=244 ttl=64 time=2335 ms
1008 bytes from 10.0.0.9: icmp_seq=245 ttl=64 time=2335 ms
1008 bytes from 10.0.0.9: icmp_seq=249 ttl=64 time=2332 ms

--- 10.0.0.9 ping statistics ---
250 packets transmitted, 121 received, 51% packet loss, time 4910ms
