PING 10.0.0.4 (10.0.0.4) 1000(1028) bytes of data.
1008 bytes from 10.0.0.4: icmp_seq=1 ttl=64 time=1934 ms
1008 bytes from 10.0.0.4: icmp_seq=2 ttl=64 time=1939 ms
1008 bytes from 10.0.0.4: icmp_seq=3 ttl=64 time=1966 ms
1008 bytes from 10.0.0.4: icmp_seq=4 ttl=64 time=1987 ms
1008 bytes from 10.0.0.4: icmp_seq=5 ttl=64 time=1984 ms
1008 bytes from 10.0.0.4: icmp_seq=6 ttl=64 time=1992 ms
1008 bytes from 10.0.0.4: icmp_seq=7 ttl=64 time=2002 ms
1008 bytes from 10.0.0.4: icmp_seq=8 ttl=64 time=2022 ms
1008 bytes from 10.0.0.4: icmp_seq=9 ttl=64 time=2019 ms
1008 bytes from 10.0.0.4: icmp_seq=10 ttl=64 time=2020 ms
1008 bytes from 10.0.0.4: icmp_seq=11 ttl=64 time=2037 ms
1008 bytes from 10.0.0.4: icmp_seq=12 ttl=64 time=2030 ms
1008 bytes from 10.0.0.4: icmp_seq=14 ttl=64 time=2037 ms
1008 bytes from 10.0.0.4: icmp_seq=18 ttl=64 time=2041 ms
1008 bytes from 10.0.0.4: icmp_seq=21 ttl=64 time=2053 ms
1008 bytes from 10.0.0.4: icmp_seq=22 ttl=64 time=2068 ms
1008 bytes from 10.0.0.4: icmp_seq=23 ttl=64 time=2072 ms
1008 bytes from 10.0.0.4: icmp_seq=28 ttl=64 time=2089 ms
1008 bytes from 10.0.0.4: icmp_seq=29 ttl=64 time=2086 ms
1008 bytes from 10.0.0.4: icmp_seq=30 ttl=64 time=2089 ms
1008 bytes from 10.0.0.4: icmp_seq=32 ttl=64 time=2099 ms
1008 bytes from 10.0.0.4: icmp_seq=33 ttl=64 time=2101 ms
1008 bytes from 10.0.0.4: icmp_seq=34 ttl=64 time=2106 ms
1008 bytes from 10.0.0.4: icmp_seq=35 ttl=64 time=2115 ms
1008 bytes from 10.0.0.4: icmp_seq=36 ttl=64 time=2128 ms
1008 bytes from 10.0.0.4: icmp_seq=37 ttl=64 time=2126 ms
1008 bytes from 10.0.0.4: icmp_seq=38 ttl=64 time=2122 ms
1008 bytes from 10.0.0.4: icmp_seq=39 ttl=64 time=2129 ms
1008 bytes from 10.0.0.4: icmp_seq=41 ttl=64 time=2136 ms
1008 bytes from 10.0.0.4: icmp_seq=42 ttl=64 time=2132 ms
1008 bytes from 10.0.0.4: icmp_seq=43 ttl=64 time=2130 ms
1008 bytes from 10.0.0.4: icmp_seq=44 ttl=64 time=2124 ms
1008 bytes from 10.0.0.4: icmp_seq=45 ttl=64 time=2121 ms
1008 bytes from 10.0.0.4: icmp_seq=47 ttl=64 time=2122 ms
1008 bytes from 10.0.0.4: icmp_seq=49 ttl=64 time=2128 ms
1008 bytes from 10.0.0.4: icmp_seq=50 ttl=64 time=2126 ms
1008 bytes from 10.0.0.4: icmp_seq=51 ttl=64 time=2128 ms
1008 bytes from 10.0.0.4: icmp_seq=52 ttl=64 time=2127 ms
1008 bytes from 10.0.0.4: icmp_seq=53 ttl=64 time=2130 ms
1008 bytes from 10.0.0.4: icmp_seq=54 ttl=64 time=2133 ms
1008 bytes from 10.0.0.4: icmp_seq=55 ttl=64 time=2137 ms
1008 bytes from 10.0.0.4: icmp_seq=56 ttl=64 time=2148 ms
1008 bytes from 10.0.0.4: icmp_seq=58 ttl=64 time=2169 ms
1008 bytes from 10.0.0.4: icmp_seq=59 ttl=64 time=2164 ms
