PING 10.0.0.11 (10.0.0.11) 1000(1028) bytes of data.
1008 bytes from 10.0.0.11: icmp_seq=102 ttl=64 time=92.1 ms
1008 bytes from 10.0.0.11: icmp_seq=103 ttl=64 time=98.4 ms
1008 bytes from 10.0.0.11: icmp_seq=104 ttl=64 time=110 ms
1008 bytes from 10.0.0.11: icmp_seq=105 ttl=64 time=112 ms
1008 bytes from 10.0.0.11: icmp_seq=107 ttl=64 time=125 ms
1008 bytes from 10.0.0.11: icmp_seq=108 ttl=64 time=137 ms
1008 bytes from 10.0.0.11: icmp_seq=109 ttl=64 time=145 ms
1008 bytes from 10.0.0.11: icmp_seq=110 ttl=64 time=154 ms
1008 bytes from 10.0.0.11: icmp_seq=111 ttl=64 time=163 ms
1008 bytes from 10.0.0.11: icmp_seq=112 ttl=64 time=166 ms
1008 bytes from 10.0.0.11: icmp_seq=113 ttl=64 time=175 ms
1008 bytes from 10.0.0.11: icmp_seq=114 ttl=64 time=185 ms
1008 bytes from 10.0.0.11: icmp_seq=115 ttl=64 time=192 ms
1008 bytes from 10.0.0.11: icmp_seq=116 ttl=64 time=215 ms
1008 bytes from 10.0.0.11: icmp_seq=117 ttl=64 time=236 ms
1008 bytes from 10.0.0.11: icmp_seq=118 ttl=64 time=240 ms
1008 bytes from 10.0.0.11: icmp_seq=119 ttl=64 time=250 ms
1008 bytes from 10.0.0.11: icmp_seq=120 ttl=64 time=252 ms
1008 bytes from 10.0.0.11: icmp_seq=121 ttl=64 time=260 ms
1008 bytes from 10.0.0.11: icmp_seq=122 ttl=64 time=264 ms
1008 bytes from 10.0.0.11: icmp_seq=123 ttl=64 time=269 ms
1008 bytes from 10.0.0.11: icmp_seq=124 ttl=64 time=275 ms
1008 bytes from 10.0.0.11: icmp_seq=125 ttl=64 time=280 ms
1008 bytes from 10.0.0.11: icmp_seq=126 ttl=64 time=281 ms
1008 bytes from 10.0.0.11: icmp_seq=127 ttl=64 time=284 ms
1008 bytes from 10.0.0.11: icmp_seq=128 ttl=64 time=259 ms
1008 bytes from 10.0.0.11: icmp_seq=129 ttl=64 time=259 ms
1008 bytes from 10.0.0.11: icmp_seq=130 ttl=64 time=265 ms
1008 bytes from 10.0.0.11: icmp_seq=131 ttl=64 time=270 ms
1008 bytes from 10.0.0.11: icmp_seq=132 ttl=64 time=274 ms
1008 bytes from 10.0.0.11: icmp_seq=133 ttl=64 time=273 ms
1008 bytes from 10.0.0.11: icmp_seq=134 ttl=64 time=281 ms
1008 bytes from 10.0.0.11: icmp_seq=135 ttl=64 time=282 ms
1008 bytes from 10.0.0.11: icmp_seq=136 ttl=64 time=286 ms
1008 bytes from 10.0.0.11: icmp_seq=137 ttl=64 time=289 ms
1008 bytes from 10.0.0.11: icmp_seq=138 ttl=64 time=294 ms
1008 bytes from 10.0.0.11: icmp_seq=139 ttl=64 time=295 ms
1008 bytes from 10.0.0.11: icmp_seq=140 ttl=64 time=298 ms
1008 bytes from 10.0.0.11: icmp_seq=141 ttl=64 time=302 ms
1008 bytes from 10.0.0.11: icmp_seq=142 ttl=64 time=306 ms
1008 bytes from 10.0.0.11: icmp_seq=143 ttl=64 time=310 ms
1008 bytes from 10.0.0.11: icmp_seq=144 ttl=64 time=310 ms
