PING 10.0.0.9 (10.0.0.9) 1000(1028) bytes of data.
1008 bytes from 10.0.0.9: icmp_seq=1 ttl=64 time=484 ms
1008 bytes from 10.0.0.9: icmp_seq=2 ttl=64 time=505 ms
1008 bytes from 10.0.0.9: icmp_seq=3 ttl=64 time=511 ms
1008 bytes from 10.0.0.9: icmp_seq=4 ttl=64 time=518 ms
1008 bytes from 10.0.0.9: icmp_seq=5 ttl=64 time=535 ms
1008 bytes from 10.0.0.9: icmp_seq=6 ttl=64 time=549 ms
1008 bytes from 10.0.0.9: icmp_seq=7 ttl=64 time=554 ms
1008 bytes from 10.0.0.9: icmp_seq=8 ttl=64 time=566 ms
1008 bytes from 10.0.0.9: icmp_seq=9 ttl=64 time=575 ms
1008 bytes from 10.0.0.9: icmp_seq=10 ttl=64 time=580 ms
1008 bytes from 10.0.0.9: icmp_seq=11 ttl=64 time=591 ms
1008 bytes from 10.0.0.9: icmp_seq=12 ttl=64 time=607 ms
1008 bytes from 10.0.0.9: icmp_seq=13 ttl=64 time=617 ms
1008 bytes from 10.0.0.9: icmp_seq=14 ttl=64 time=628 ms
1008 bytes from 10.0.0.9: icmp_seq=15 ttl=64 time=671 ms
1008 bytes from 10.0.0.9: icmp_seq=16 ttl=64 time=681 ms
1008 bytes from 10.0.0.9: icmp_seq=17 ttl=64 time=693 ms
1008 bytes from 10.0.0.9: icmp_seq=18 ttl=64 time=702 ms
1008 bytes from 10.0.0.9: icmp_seq=19 ttl=64 time=715 ms
1008 bytes from 10.0.0.9: icmp_seq=20 ttl=64 time=727 ms
1008 bytes from 10.0.0.9: icmp_seq=21 ttl=64 time=739 ms
1008 bytes from 10.0.0.9: icmp_seq=22 ttl=64 time=751 ms
1008 bytes from 10.0.0.9: icmp_seq=23 ttl=64 time=762 ms
1008 bytes from 10.0.0.9: icmp_seq=24 ttl=64 time=776 ms
1008 bytes from 10.0.0.9: icmp_seq=25 ttl=64 time=790 ms
1008 bytes from 10.0.0.9: icmp_seq=26 ttl=64 time=800 ms
1008 bytes from 10.0.0.9: icmp_seq=27 ttl=64 time=814 ms
1008 bytes from 10.0.0.9: icmp_seq=28 ttl=64 time=826 ms
1008 bytes from 10.0.0.9: icmp_seq=29 ttl=64 time=840 ms
1008 bytes from 10.0.0.9: icmp_seq=30 ttl=64 time=845 ms
1008 bytes from 10.0.0.9: icmp_seq=31 ttl=64 time=861 ms
1008 bytes from 10.0.0.9: icmp_seq=32 ttl=64 time=872 ms
1008 bytes from 10.0.0.9: icmp_seq=33 ttl=64 time=890 ms
1008 bytes from 10.0.0.9: icmp_seq=34 ttl=64 time=903 ms
1008 bytes from 10.0.0.9: icmp_seq=35 ttl=64 time=915 ms
1008 bytes from 10.0.0.9: icmp_seq=36 ttl=64 time=931 ms
1008 bytes from 10.0.0.9: icmp_seq=37 ttl=64 time=943 ms
1008 bytes from 10.0.0.9: icmp_seq=38 ttl=64 time=961 ms
1008 bytes from 10.0.0.9: icmp_seq=39 ttl=64 time=970 ms
1008 bytes from 10.0.0.9: icmp_seq=40 ttl=64 time=1003 ms
1008 bytes from 10.0.0.9: icmp_seq=41 ttl=64 time=1034 ms
1008 bytes from 10.0.0.9: icmp_seq=42 ttl=64 time=1087 ms
1008 bytes from 10.0.0.9: icmp_seq=43 ttl=64 time=1125 ms
1008 bytes from 10.0.0.9: icmp_seq=44 ttl=64 time=1147 ms
1008 bytes from 10.0.0.9: icmp_seq=45 ttl=64 time=1176 ms
1008 bytes from 10.0.0.9: icmp_seq=46 ttl=64 time=1208 ms
1008 bytes from 10.0.0.9: icmp_seq=47 ttl=64 time=1243 ms
1008 bytes from 10.0.0.9: icmp_seq=48 ttl=64 time=1260 ms
1008 bytes from 10.0.0.9: icmp_seq=49 ttl=64 time=1274 ms
1008 bytes from 10.0.0.9: icmp_seq=50 ttl=64 time=1301 ms
1008 bytes from 10.0.0.9: icmp_seq=51 ttl=64 time=1320 ms
1008 bytes from 10.0.0.9: icmp_seq=52 ttl=64 time=1344 ms
1008 bytes from 10.0.0.9: icmp_seq=53 ttl=64 time=1361 ms
1008 bytes from 10.0.0.9: icmp_seq=54 ttl=64 time=1377 ms
1008 bytes from 10.0.0.9: icmp_seq=55 ttl=64 time=1403 ms
1008 bytes from 10.0.0.9: icmp_seq=56 ttl=64 time=1409 ms
1008 bytes from 10.0.0.9: icmp_seq=57 ttl=64 time=1404 ms
1008 bytes from 10.0.0.9: icmp_seq=58 ttl=64 time=1395 ms
1008 bytes from 10.0.0.9: icmp_seq=59 ttl=64 time=1407 ms
1008 bytes from 10.0.0.9: icmp_seq=60 ttl=64 time=1416 ms
1008 bytes from 10.0.0.9: icmp_seq=61 ttl=64 time=1426 ms
