PING 10.0.0.4 (10.0.0.4) 1000(1028) bytes of data.
1008 bytes from 10.0.0.4: icmp_seq=1 ttl=64 time=871 ms
1008 bytes from 10.0.0.4: icmp_seq=2 ttl=64 time=886 ms
1008 bytes from 10.0.0.4: icmp_seq=3 ttl=64 time=891 ms
1008 bytes from 10.0.0.4: icmp_seq=4 ttl=64 time=899 ms
1008 bytes from 10.0.0.4: icmp_seq=5 ttl=64 time=909 ms
1008 bytes from 10.0.0.4: icmp_seq=6 ttl=64 time=918 ms
1008 bytes from 10.0.0.4: icmp_seq=7 ttl=64 time=925 ms
1008 bytes from 10.0.0.4: icmp_seq=8 ttl=64 time=926 ms
1008 bytes from 10.0.0.4: icmp_seq=9 ttl=64 time=932 ms
1008 bytes from 10.0.0.4: icmp_seq=10 ttl=64 time=936 ms
1008 bytes from 10.0.0.4: icmp_seq=11 ttl=64 time=974 ms
1008 bytes from 10.0.0.4: icmp_seq=12 ttl=64 time=998 ms
1008 bytes from 10.0.0.4: icmp_seq=13 ttl=64 time=1036 ms
1008 bytes from 10.0.0.4: icmp_seq=14 ttl=64 time=1064 ms
1008 bytes from 10.0.0.4: icmp_seq=15 ttl=64 time=1092 ms
1008 bytes from 10.0.0.4: icmp_seq=16 ttl=64 time=1113 ms
1008 bytes from 10.0.0.4: icmp_seq=17 ttl=64 time=1141 ms
1008 bytes from 10.0.0.4: icmp_seq=18 ttl=64 time=1165 ms
1008 bytes from 10.0.0.4: icmp_seq=19 ttl=64 time=1209 ms
1008 bytes from 10.0.0.4: icmp_seq=20 ttl=64 time=1214 ms
1008 bytes from 10.0.0.4: icmp_seq=21 ttl=64 time=1237 ms
1008 bytes from 10.0.0.4: icmp_seq=22 ttl=64 time=1252 ms
1008 bytes from 10.0.0.4: icmp_seq=23 ttl=64 time=1246 ms
1008 bytes from 10.0.0.4: icmp_seq=24 ttl=64 time=1244 ms
1008 bytes from 10.0.0.4: icmp_seq=25 ttl=64 time=1237 ms
1008 bytes from 10.0.0.4: icmp_seq=26 ttl=64 time=1252 ms
1008 bytes from 10.0.0.4: icmp_seq=27 ttl=64 time=1257 ms
1008 bytes from 10.0.0.4: icmp_seq=28 ttl=64 time=1295 ms
1008 bytes from 10.0.0.4: icmp_seq=29 ttl=64 time=1306 ms
1008 bytes from 10.0.0.4: icmp_seq=30 ttl=64 time=1314 ms
1008 bytes from 10.0.0.4: icmp_seq=31 ttl=64 time=1324 ms
1008 bytes from 10.0.0.4: icmp_seq=32 ttl=64 time=1340 ms
1008 bytes from 10.0.0.4: icmp_seq=33 ttl=64 time=1345 ms
1008 bytes from 10.0.0.4: icmp_seq=34 ttl=64 time=1375 ms
1008 bytes from 10.0.0.4: icmp_seq=35 ttl=64 time=1388 ms
1008 bytes from 10.0.0.4: icmp_seq=36 ttl=64 time=1438 ms
1008 bytes from 10.0.0.4: icmp_seq=37 ttl=64 time=1436 ms
1008 bytes from 10.0.0.4: icmp_seq=38 ttl=64 time=1475 ms
1008 bytes from 10.0.0.4: icmp_seq=39 ttl=64 time=1462 ms
1008 bytes from 10.0.0.4: icmp_seq=40 ttl=64 time=1478 ms
1008 bytes from 10.0.0.4: icmp_seq=41 ttl=64 time=1486 ms
1008 bytes from 10.0.0.4: icmp_seq=42 ttl=64 time=1502 ms
1008 bytes from 10.0.0.4: icmp_seq=43 ttl=64 time=1517 ms
1008 bytes from 10.0.0.4: icmp_seq=44 ttl=64 time=1528 ms
1008 bytes from 10.0.0.4: icmp_seq=45 ttl=64 time=1538 ms
1008 bytes from 10.0.0.4: icmp_seq=46 ttl=64 time=1537 ms
1008 bytes from 10.0.0.4: icmp_seq=47 ttl=64 time=1540 ms
1008 bytes from 10.0.0.4: icmp_seq=48 ttl=64 time=1550 ms
1008 bytes from 10.0.0.4: icmp_seq=49 ttl=64 time=1568 ms
1008 bytes from 10.0.0.4: icmp_seq=50 ttl=64 time=1610 ms
1008 bytes from 10.0.0.4: icmp_seq=51 ttl=64 time=1629 ms
1008 bytes from 10.0.0.4: icmp_seq=52 ttl=64 time=1641 ms
1008 bytes from 10.0.0.4: icmp_seq=53 ttl=64 time=1649 ms
1008 bytes from 10.0.0.4: icmp_seq=54 ttl=64 time=1653 ms
1008 bytes from 10.0.0.4: icmp_seq=55 ttl=64 time=1662 ms
1008 bytes from 10.0.0.4: icmp_seq=56 ttl=64 time=1679 ms
1008 bytes from 10.0.0.4: icmp_seq=57 ttl=64 time=1685 ms
1008 bytes from 10.0.0.4: icmp_seq=58 ttl=64 time=1698 ms
1008 bytes from 10.0.0.4: icmp_seq=59 ttl=64 time=1715 ms
1008 bytes from 10.0.0.4: icmp_seq=60 ttl=64 time=1732 ms
1008 bytes from 10.0.0.4: icmp_seq=61 ttl=64 time=1745 ms
1008 bytes from 10.0.0.4: icmp_seq=62 ttl=64 time=1756 ms
1008 bytes from 10.0.0.4: icmp_seq=63 ttl=64 time=1762 ms
1008 bytes from 10.0.0.4: icmp_seq=64 ttl=64 time=1773 ms
1008 bytes from 10.0.0.4: icmp_seq=65 ttl=64 time=1791 ms
1008 bytes from 10.0.0.4: icmp_seq=66 ttl=64 time=1802 ms
1008 bytes from 10.0.0.4: icmp_seq=67 ttl=64 time=1812 ms
1008 bytes from 10.0.0.4: icmp_seq=68 ttl=64 time=1832 ms
1008 bytes from 10.0.0.4: icmp_seq=69 ttl=64 time=1829 ms
1008 bytes from 10.0.0.4: icmp_seq=70 ttl=64 time=1831 ms
1008 bytes from 10.0.0.4: icmp_seq=71 ttl=64 time=1850 ms
1008 bytes from 10.0.0.4: icmp_seq=72 ttl=64 time=1853 ms
1008 bytes from 10.0.0.4: icmp_seq=73 ttl=64 time=1881 ms
1008 bytes from 10.0.0.4: icmp_seq=74 ttl=64 time=1868 ms
1008 bytes from 10.0.0.4: icmp_seq=75 ttl=64 time=1889 ms
1008 bytes from 10.0.0.4: icmp_seq=76 ttl=64 time=1884 ms
1008 bytes from 10.0.0.4: icmp_seq=77 ttl=64 time=1920 ms
1008 bytes from 10.0.0.4: icmp_seq=78 ttl=64 time=1924 ms
1008 bytes from 10.0.0.4: icmp_seq=79 ttl=64 time=1936 ms
1008 bytes from 10.0.0.4: icmp_seq=80 ttl=64 time=1942 ms
1008 bytes from 10.0.0.4: icmp_seq=81 ttl=64 time=1967 ms
1008 bytes from 10.0.0.4: icmp_seq=82 ttl=64 time=1965 ms
1008 bytes from 10.0.0.4: icmp_seq=83 ttl=64 time=1986 ms
