PING 10.0.0.4 (10.0.0.4) 1000(1028) bytes of data.
1008 bytes from 10.0.0.4: icmp_seq=1 ttl=64 time=930 ms
1008 bytes from 10.0.0.4: icmp_seq=2 ttl=64 time=941 ms
1008 bytes from 10.0.0.4: icmp_seq=3 ttl=64 time=961 ms
1008 bytes from 10.0.0.4: icmp_seq=4 ttl=64 time=984 ms
1008 bytes from 10.0.0.4: icmp_seq=5 ttl=64 time=1022 ms
1008 bytes from 10.0.0.4: icmp_seq=6 ttl=64 time=1063 ms
1008 bytes from 10.0.0.4: icmp_seq=7 ttl=64 time=1089 ms
1008 bytes from 10.0.0.4: icmp_seq=8 ttl=64 time=1115 ms
1008 bytes from 10.0.0.4: icmp_seq=9 ttl=64 time=1156 ms
1008 bytes from 10.0.0.4: icmp_seq=10 ttl=64 time=1185 ms
1008 bytes from 10.0.0.4: icmp_seq=11 ttl=64 time=1206 ms
1008 bytes from 10.0.0.4: icmp_seq=12 ttl=64 time=1220 ms
1008 bytes from 10.0.0.4: icmp_seq=13 ttl=64 time=1242 ms
1008 bytes from 10.0.0.4: icmp_seq=14 ttl=64 time=1241 ms
1008 bytes from 10.0.0.4: icmp_seq=15 ttl=64 time=1252 ms
1008 bytes from 10.0.0.4: icmp_seq=16 ttl=64 time=1269 ms
1008 bytes from 10.0.0.4: icmp_seq=17 ttl=64 time=1290 ms
1008 bytes from 10.0.0.4: icmp_seq=18 ttl=64 time=1312 ms
1008 bytes from 10.0.0.4: icmp_seq=19 ttl=64 time=1334 ms
1008 bytes from 10.0.0.4: icmp_seq=20 ttl=64 time=1343 ms
1008 bytes from 10.0.0.4: icmp_seq=21 ttl=64 time=1352 ms
1008 bytes from 10.0.0.4: icmp_seq=22 ttl=64 time=1388 ms
1008 bytes from 10.0.0.4: icmp_seq=23 ttl=64 time=1409 ms
1008 bytes from 10.0.0.4: icmp_seq=24 ttl=64 time=1411 ms
1008 bytes from 10.0.0.4: icmp_seq=25 ttl=64 time=1452 ms
1008 bytes from 10.0.0.4: icmp_seq=26 ttl=64 time=1473 ms
1008 bytes from 10.0.0.4: icmp_seq=27 ttl=64 time=1492 ms
1008 bytes from 10.0.0.4: icmp_seq=28 ttl=64 time=1500 ms
1008 bytes from 10.0.0.4: icmp_seq=29 ttl=64 time=1517 ms
1008 bytes from 10.0.0.4: icmp_seq=30 ttl=64 time=1527 ms
1008 bytes from 10.0.0.4: icmp_seq=31 ttl=64 time=1541 ms
1008 bytes from 10.0.0.4: icmp_seq=33 ttl=64 time=1545 ms
1008 bytes from 10.0.0.4: icmp_seq=34 ttl=64 time=1558 ms
1008 bytes from 10.0.0.4: icmp_seq=35 ttl=64 time=1613 ms
1008 bytes from 10.0.0.4: icmp_seq=36 ttl=64 time=1621 ms
