PING 10.0.0.11 (10.0.0.11) 1000(1028) bytes of data.
1008 bytes from 10.0.0.11: icmp_seq=61 ttl=64 time=41.4 ms
1008 bytes from 10.0.0.11: icmp_seq=62 ttl=64 time=28.1 ms
1008 bytes from 10.0.0.11: icmp_seq=63 ttl=64 time=11.1 ms
1008 bytes from 10.0.0.11: icmp_seq=64 ttl=64 time=4.24 ms
1008 bytes from 10.0.0.11: icmp_seq=65 ttl=64 time=0.338 ms
1008 bytes from 10.0.0.11: icmp_seq=66 ttl=64 time=1.28 ms
1008 bytes from 10.0.0.11: icmp_seq=67 ttl=64 time=0.023 ms
1008 bytes from 10.0.0.11: icmp_seq=68 ttl=64 time=0.350 ms
1008 bytes from 10.0.0.11: icmp_seq=69 ttl=64 time=1.85 ms
1008 bytes from 10.0.0.11: icmp_seq=70 ttl=64 time=1.40 ms
1008 bytes from 10.0.0.11: icmp_seq=71 ttl=64 time=0.627 ms
1008 bytes from 10.0.0.11: icmp_seq=72 ttl=64 time=0.347 ms
1008 bytes from 10.0.0.11: icmp_seq=73 ttl=64 time=0.021 ms
1008 bytes from 10.0.0.11: icmp_seq=74 ttl=64 time=1.14 ms
1008 bytes from 10.0.0.11: icmp_seq=75 ttl=64 time=0.243 ms
1008 bytes from 10.0.0.11: icmp_seq=76 ttl=64 time=2.52 ms
1008 bytes from 10.0.0.11: icmp_seq=77 ttl=64 time=0.447 ms
1008 bytes from 10.0.0.11: icmp_seq=78 ttl=64 time=0.025 ms
1008 bytes from 10.0.0.11: icmp_seq=79 ttl=64 time=0.020 ms
1008 bytes from 10.0.0.11: icmp_seq=80 ttl=64 time=0.021 ms
1008 bytes from 10.0.0.11: icmp_seq=81 ttl=64 time=0.028 ms
1008 bytes from 10.0.0.11: icmp_seq=82 ttl=64 time=0.022 ms
1008 bytes from 10.0.0.11: icmp_seq=83 ttl=64 time=0.026 ms
1008 bytes from 10.0.0.11: icmp_seq=84 ttl=64 time=0.020 ms
1008 bytes from 10.0.0.11: icmp_seq=85 ttl=64 time=2.67 ms
1008 bytes from 10.0.0.11: icmp_seq=86 ttl=64 time=0.037 ms
1008 bytes from 10.0.0.11: icmp_seq=87 ttl=64 time=0.427 ms
1008 bytes from 10.0.0.11: icmp_seq=88 ttl=64 time=0.019 ms
1008 bytes from 10.0.0.11: icmp_seq=89 ttl=64 time=2.62 ms
1008 bytes from 10.0.0.11: icmp_seq=90 ttl=64 time=0.022 ms
1008 bytes from 10.0.0.11: icmp_seq=91 ttl=64 time=1.56 ms
1008 bytes from 10.0.0.11: icmp_seq=92 ttl=64 time=1.66 ms
1008 bytes from 10.0.0.11: icmp_seq=93 ttl=64 time=0.032 ms
1008 bytes from 10.0.0.11: icmp_seq=94 ttl=64 time=0.097 ms
1008 bytes from 10.0.0.11: icmp_seq=95 ttl=64 time=0.894 ms
1008 bytes from 10.0.0.11: icmp_seq=96 ttl=64 time=0.021 ms
1008 bytes from 10.0.0.11: icmp_seq=97 ttl=64 time=0.094 ms
1008 bytes from 10.0.0.11: icmp_seq=98 ttl=64 time=1.05 ms
1008 bytes from 10.0.0.11: icmp_seq=99 ttl=64 time=1.41 ms
1008 bytes from 10.0.0.11: icmp_seq=100 ttl=64 time=0.019 ms
1008 bytes from 10.0.0.11: icmp_seq=101 ttl=64 time=0.336 ms
1008 bytes from 10.0.0.11: icmp_seq=102 ttl=64 time=0.549 ms
1008 bytes from 10.0.0.11: icmp_seq=103 ttl=64 time=0.021 ms
