PING 10.0.0.6 (10.0.0.6) 1000(1028) bytes of data.
1008 bytes from 10.0.0.6: icmp_seq=1 ttl=64 time=625 ms
1008 bytes from 10.0.0.6: icmp_seq=3 ttl=64 time=633 ms
1008 bytes from 10.0.0.6: icmp_seq=4 ttl=64 time=654 ms
1008 bytes from 10.0.0.6: icmp_seq=5 ttl=64 time=658 ms
1008 bytes from 10.0.0.6: icmp_seq=6 ttl=64 time=669 ms
1008 bytes from 10.0.0.6: icmp_seq=8 ttl=64 time=640 ms
1008 bytes from 10.0.0.6: icmp_seq=10 ttl=64 time=638 ms
1008 bytes from 10.0.0.6: icmp_seq=11 ttl=64 time=645 ms
1008 bytes from 10.0.0.6: icmp_seq=13 ttl=64 time=653 ms
1008 bytes from 10.0.0.6: icmp_seq=14 ttl=64 time=662 ms
1008 bytes from 10.0.0.6: icmp_seq=15 ttl=64 time=669 ms
1008 bytes from 10.0.0.6: icmp_seq=16 ttl=64 time=674 ms
1008 bytes from 10.0.0.6: icmp_seq=17 ttl=64 time=680 ms
1008 bytes from 10.0.0.6: icmp_seq=18 ttl=64 time=693 ms
1008 bytes from 10.0.0.6: icmp_seq=19 ttl=64 time=694 ms
1008 bytes from 10.0.0.6: icmp_seq=20 ttl=64 time=703 ms
1008 bytes from 10.0.0.6: icmp_seq=21 ttl=64 time=703 ms
1008 bytes from 10.0.0.6: icmp_seq=23 ttl=64 time=752 ms
1008 bytes from 10.0.0.6: icmp_seq=24 ttl=64 time=759 ms
1008 bytes from 10.0.0.6: icmp_seq=25 ttl=64 time=763 ms
1008 bytes from 10.0.0.6: icmp_seq=26 ttl=64 time=772 ms
1008 bytes from 10.0.0.6: icmp_seq=27 ttl=64 time=774 ms
1008 bytes from 10.0.0.6: icmp_seq=28 ttl=64 time=793 ms
1008 bytes from 10.0.0.6: icmp_seq=29 ttl=64 time=803 ms
1008 bytes from 10.0.0.6: icmp_seq=31 ttl=64 time=805 ms
1008 bytes from 10.0.0.6: icmp_seq=33 ttl=64 time=805 ms
1008 bytes from 10.0.0.6: icmp_seq=34 ttl=64 time=811 ms
1008 bytes from 10.0.0.6: icmp_seq=36 ttl=64 time=818 ms
1008 bytes from 10.0.0.6: icmp_seq=39 ttl=64 time=820 ms
1008 bytes from 10.0.0.6: icmp_seq=40 ttl=64 time=827 ms
1008 bytes from 10.0.0.6: icmp_seq=41 ttl=64 time=826 ms
1008 bytes from 10.0.0.6: icmp_seq=42 ttl=64 time=837 ms
1008 bytes from 10.0.0.6: icmp_seq=43 ttl=64 time=847 ms
1008 bytes from 10.0.0.6: icmp_seq=44 ttl=64 time=848 ms
1008 bytes from 10.0.0.6: icmp_seq=45 ttl=64 time=853 ms
1008 bytes from 10.0.0.6: icmp_seq=46 ttl=64 time=855 ms
1008 bytes from 10.0.0.6: icmp_seq=47 ttl=64 time=850 ms
1008 bytes from 10.0.0.6: icmp_seq=48 ttl=64 time=847 ms
1008 bytes from 10.0.0.6: icmp_seq=49 ttl=64 time=852 ms
1008 bytes from 10.0.0.6: icmp_seq=50 ttl=64 time=862 ms
1008 bytes from 10.0.0.6: icmp_seq=51 ttl=64 time=860 ms
1008 bytes from 10.0.0.6: icmp_seq=52 ttl=64 time=873 ms
1008 bytes from 10.0.0.6: icmp_seq=53 ttl=64 time=879 ms
1008 bytes from 10.0.0.6: icmp_seq=54 ttl=64 time=883 ms
1008 bytes from 10.0.0.6: icmp_seq=55 ttl=64 time=921 ms
1008 bytes from 10.0.0.6: icmp_seq=56 ttl=64 time=940 ms
1008 bytes from 10.0.0.6: icmp_seq=57 ttl=64 time=961 ms
1008 bytes from 10.0.0.6: icmp_seq=58 ttl=64 time=1004 ms
1008 bytes from 10.0.0.6: icmp_seq=60 ttl=64 time=1062 ms
1008 bytes from 10.0.0.6: icmp_seq=61 ttl=64 time=1093 ms
1008 bytes from 10.0.0.6: icmp_seq=63 ttl=64 time=1136 ms
1008 bytes from 10.0.0.6: icmp_seq=65 ttl=64 time=1135 ms
1008 bytes from 10.0.0.6: icmp_seq=66 ttl=64 time=1134 ms
1008 bytes from 10.0.0.6: icmp_seq=67 ttl=64 time=1132 ms
1008 bytes from 10.0.0.6: icmp_seq=69 ttl=64 time=1136 ms
1008 bytes from 10.0.0.6: icmp_seq=71 ttl=64 time=1134 ms
1008 bytes from 10.0.0.6: icmp_seq=72 ttl=64 time=1136 ms
1008 bytes from 10.0.0.6: icmp_seq=81 ttl=64 time=1116 ms
1008 bytes from 10.0.0.6: icmp_seq=82 ttl=64 time=1109 ms
1008 bytes from 10.0.0.6: icmp_seq=84 ttl=64 time=1117 ms
1008 bytes from 10.0.0.6: icmp_seq=85 ttl=64 time=1128 ms
1008 bytes from 10.0.0.6: icmp_seq=88 ttl=64 time=1149 ms
1008 bytes from 10.0.0.6: icmp_seq=89 ttl=64 time=1158 ms
1008 bytes from 10.0.0.6: icmp_seq=90 ttl=64 time=1158 ms
1008 bytes from 10.0.0.6: icmp_seq=91 ttl=64 time=1162 ms
1008 bytes from 10.0.0.6: icmp_seq=95 ttl=64 time=1197 ms
1008 bytes from 10.0.0.6: icmp_seq=97 ttl=64 time=1237 ms
1008 bytes from 10.0.0.6: icmp_seq=98 ttl=64 time=1258 ms
1008 bytes from 10.0.0.6: icmp_seq=99 ttl=64 time=1270 ms
1008 bytes from 10.0.0.6: icmp_seq=100 ttl=64 time=1287 ms
1008 bytes from 10.0.0.6: icmp_seq=102 ttl=64 time=1283 ms
1008 bytes from 10.0.0.6: icmp_seq=103 ttl=64 time=1291 ms
1008 bytes from 10.0.0.6: icmp_seq=108 ttl=64 time=1317 ms
1008 bytes from 10.0.0.6: icmp_seq=111 ttl=64 time=1310 ms
1008 bytes from 10.0.0.6: icmp_seq=112 ttl=64 time=1298 ms
1008 bytes from 10.0.0.6: icmp_seq=114 ttl=64 time=1293 ms
1008 bytes from 10.0.0.6: icmp_seq=117 ttl=64 time=1263 ms
1008 bytes from 10.0.0.6: icmp_seq=119 ttl=64 time=1245 ms
1008 bytes from 10.0.0.6: icmp_seq=122 ttl=64 time=1228 ms
1008 bytes from 10.0.0.6: icmp_seq=123 ttl=64 time=1206 ms
1008 bytes from 10.0.0.6: icmp_seq=124 ttl=64 time=1201 ms
1008 bytes from 10.0.0.6: icmp_seq=125 ttl=64 time=1193 ms
1008 bytes from 10.0.0.6: icmp_seq=126 ttl=64 time=1189 ms
1008 bytes from 10.0.0.6: icmp_seq=129 ttl=64 time=1183 ms
1008 bytes from 10.0.0.6: icmp_seq=130 ttl=64 time=1184 ms
1008 bytes from 10.0.0.6: icmp_seq=131 ttl=64 time=1183 ms
1008 bytes from 10.0.0.6: icmp_seq=132 ttl=64 time=1185 ms
1008 bytes from 10.0.0.6: icmp_seq=142 ttl=64 time=1143 ms
1008 bytes from 10.0.0.6: icmp_seq=144 ttl=64 time=1142 ms
1008 bytes from 10.0.0.6: icmp_seq=145 ttl=64 time=1143 ms
1008 bytes from 10.0.0.6: icmp_seq=148 ttl=64 time=1142 ms
1008 bytes from 10.0.0.6: icmp_seq=150 ttl=64 time=1133 ms
1008 bytes from 10.0.0.6: icmp_seq=154 ttl=64 time=1135 ms
1008 bytes from 10.0.0.6: icmp_seq=155 ttl=64 time=1137 ms
1008 bytes from 10.0.0.6: icmp_seq=156 ttl=64 time=1134 ms
1008 bytes from 10.0.0.6: icmp_seq=157 ttl=64 time=1129 ms
1008 bytes from 10.0.0.6: icmp_seq=159 ttl=64 time=1141 ms
1008 bytes from 10.0.0.6: icmp_seq=160 ttl=64 time=1124 ms
1008 bytes from 10.0.0.6: icmp_seq=162 ttl=64 time=1118 ms
1008 bytes from 10.0.0.6: icmp_seq=167 ttl=64 time=1096 ms
1008 bytes from 10.0.0.6: icmp_seq=168 ttl=64 time=1092 ms
1008 bytes from 10.0.0.6: icmp_seq=169 ttl=64 time=1091 ms
1008 bytes from 10.0.0.6: icmp_seq=170 ttl=64 time=1089 ms
1008 bytes from 10.0.0.6: icmp_seq=176 ttl=64 time=1055 ms
1008 bytes from 10.0.0.6: icmp_seq=177 ttl=64 time=1060 ms
1008 bytes from 10.0.0.6: icmp_seq=178 ttl=64 time=1059 ms
1008 bytes from 10.0.0.6: icmp_seq=179 ttl=64 time=1059 ms
1008 bytes from 10.0.0.6: icmp_seq=180 ttl=64 time=1062 ms
1008 bytes from 10.0.0.6: icmp_seq=182 ttl=64 time=1066 ms
1008 bytes from 10.0.0.6: icmp_seq=183 ttl=64 time=1067 ms
1008 bytes from 10.0.0.6: icmp_seq=184 ttl=64 time=1068 ms
1008 bytes from 10.0.0.6: icmp_seq=185 ttl=64 time=1067 ms
1008 bytes from 10.0.0.6: icmp_seq=186 ttl=64 time=1077 ms
1008 bytes from 10.0.0.6: icmp_seq=191 ttl=64 time=1086 ms
1008 bytes from 10.0.0.6: icmp_seq=192 ttl=64 time=1087 ms
1008 bytes from 10.0.0.6: icmp_seq=207 ttl=64 time=1131 ms
1008 bytes from 10.0.0.6: icmp_seq=208 ttl=64 time=1149 ms
1008 bytes from 10.0.0.6: icmp_seq=225 ttl=64 time=1212 ms
1008 bytes from 10.0.0.6: icmp_seq=245 ttl=64 time=1201 ms

--- 10.0.0.6 ping statistics ---
250 packets transmitted, 119 received, 52% packet loss, time 4450ms
rtt min/avg/max/mdev = 625.103/1003.716/1317.693/201.984 ms, pipe 69
path = [2, 5, 12, 9]
duration=7238
