PING 10.0.0.4 (10.0.0.4) 1000(1028) bytes of data.
1008 bytes from 10.0.0.4: icmp_seq=1 ttl=64 time=1416 ms
1008 bytes from 10.0.0.4: icmp_seq=2 ttl=64 time=1454 ms
1008 bytes from 10.0.0.4: icmp_seq=3 ttl=64 time=1494 ms
1008 bytes from 10.0.0.4: icmp_seq=4 ttl=64 time=1513 ms
1008 bytes from 10.0.0.4: icmp_seq=5 ttl=64 time=1541 ms
1008 bytes from 10.0.0.4: icmp_seq=6 ttl=64 time=1548 ms
1008 bytes from 10.0.0.4: icmp_seq=7 ttl=64 time=1555 ms
1008 bytes from 10.0.0.4: icmp_seq=8 ttl=64 time=1558 ms
1008 bytes from 10.0.0.4: icmp_seq=9 ttl=64 time=1555 ms
1008 bytes from 10.0.0.4: icmp_seq=10 ttl=64 time=1562 ms
1008 bytes from 10.0.0.4: icmp_seq=11 ttl=64 time=1570 ms
1008 bytes from 10.0.0.4: icmp_seq=12 ttl=64 time=1570 ms
1008 bytes from 10.0.0.4: icmp_seq=13 ttl=64 time=1571 ms
1008 bytes from 10.0.0.4: icmp_seq=14 ttl=64 time=1576 ms
1008 bytes from 10.0.0.4: icmp_seq=15 ttl=64 time=1581 ms
1008 bytes from 10.0.0.4: icmp_seq=16 ttl=64 time=1589 ms
1008 bytes from 10.0.0.4: icmp_seq=17 ttl=64 time=1593 ms
1008 bytes from 10.0.0.4: icmp_seq=18 ttl=64 time=1602 ms
1008 bytes from 10.0.0.4: icmp_seq=19 ttl=64 time=1611 ms
1008 bytes from 10.0.0.4: icmp_seq=20 ttl=64 time=1619 ms
1008 bytes from 10.0.0.4: icmp_seq=21 ttl=64 time=1629 ms
1008 bytes from 10.0.0.4: icmp_seq=22 ttl=64 time=1635 ms
1008 bytes from 10.0.0.4: icmp_seq=23 ttl=64 time=1640 ms
1008 bytes from 10.0.0.4: icmp_seq=24 ttl=64 time=1648 ms
1008 bytes from 10.0.0.4: icmp_seq=25 ttl=64 time=1664 ms
1008 bytes from 10.0.0.4: icmp_seq=26 ttl=64 time=1663 ms
1008 bytes from 10.0.0.4: icmp_seq=27 ttl=64 time=1674 ms
1008 bytes from 10.0.0.4: icmp_seq=28 ttl=64 time=1695 ms
1008 bytes from 10.0.0.4: icmp_seq=29 ttl=64 time=1725 ms
