PING 10.0.0.3 (10.0.0.3) 1000(1028) bytes of data.
1008 bytes from 10.0.0.3: icmp_seq=54 ttl=64 time=1.77 ms
1008 bytes from 10.0.0.3: icmp_seq=55 ttl=64 time=1.84 ms
1008 bytes from 10.0.0.3: icmp_seq=56 ttl=64 time=0.011 ms
1008 bytes from 10.0.0.3: icmp_seq=57 ttl=64 time=0.011 ms
1008 bytes from 10.0.0.3: icmp_seq=58 ttl=64 time=0.018 ms
1008 bytes from 10.0.0.3: icmp_seq=59 ttl=64 time=0.011 ms
1008 bytes from 10.0.0.3: icmp_seq=60 ttl=64 time=0.017 ms
1008 bytes from 10.0.0.3: icmp_seq=61 ttl=64 time=0.017 ms
1008 bytes from 10.0.0.3: icmp_seq=62 ttl=64 time=0.012 ms
1008 bytes from 10.0.0.3: icmp_seq=63 ttl=64 time=0.016 ms
1008 bytes from 10.0.0.3: icmp_seq=64 ttl=64 time=0.021 ms
1008 bytes from 10.0.0.3: icmp_seq=65 ttl=64 time=0.017 ms
1008 bytes from 10.0.0.3: icmp_seq=66 ttl=64 time=0.018 ms
1008 bytes from 10.0.0.3: icmp_seq=67 ttl=64 time=0.014 ms
1008 bytes from 10.0.0.3: icmp_seq=68 ttl=64 time=0.018 ms
1008 bytes from 10.0.0.3: icmp_seq=69 ttl=64 time=0.019 ms
1008 bytes from 10.0.0.3: icmp_seq=70 ttl=64 time=0.013 ms
1008 bytes from 10.0.0.3: icmp_seq=71 ttl=64 time=0.018 ms
1008 bytes from 10.0.0.3: icmp_seq=72 ttl=64 time=1.75 ms
1008 bytes from 10.0.0.3: icmp_seq=73 ttl=64 time=0.012 ms
1008 bytes from 10.0.0.3: icmp_seq=74 ttl=64 time=0.012 ms
1008 bytes from 10.0.0.3: icmp_seq=75 ttl=64 time=0.012 ms
1008 bytes from 10.0.0.3: icmp_seq=76 ttl=64 time=3.68 ms
1008 bytes from 10.0.0.3: icmp_seq=77 ttl=64 time=0.665 ms
1008 bytes from 10.0.0.3: icmp_seq=78 ttl=64 time=0.606 ms
1008 bytes from 10.0.0.3: icmp_seq=79 ttl=64 time=0.014 ms
1008 bytes from 10.0.0.3: icmp_seq=80 ttl=64 time=0.012 ms
1008 bytes from 10.0.0.3: icmp_seq=81 ttl=64 time=0.016 ms
