PING 10.0.0.6 (10.0.0.6) 1000(1028) bytes of data.
1008 bytes from 10.0.0.6: icmp_seq=12 ttl=64 time=109 ms
1008 bytes from 10.0.0.6: icmp_seq=14 ttl=64 time=164 ms
1008 bytes from 10.0.0.6: icmp_seq=15 ttl=64 time=122 ms
1008 bytes from 10.0.0.6: icmp_seq=16 ttl=64 time=77.6 ms
1008 bytes from 10.0.0.6: icmp_seq=13 ttl=64 time=230 ms
1008 bytes from 10.0.0.6: icmp_seq=17 ttl=64 time=99.2 ms
1008 bytes from 10.0.0.6: icmp_seq=20 ttl=64 time=104 ms
1008 bytes from 10.0.0.6: icmp_seq=19 ttl=64 time=127 ms
1008 bytes from 10.0.0.6: icmp_seq=22 ttl=64 time=93.4 ms
1008 bytes from 10.0.0.6: icmp_seq=18 ttl=64 time=144 ms
1008 bytes from 10.0.0.6: icmp_seq=21 ttl=64 time=120 ms
1008 bytes from 10.0.0.6: icmp_seq=23 ttl=64 time=112 ms
1008 bytes from 10.0.0.6: icmp_seq=24 ttl=64 time=109 ms
1008 bytes from 10.0.0.6: icmp_seq=26 ttl=64 time=102 ms
1008 bytes from 10.0.0.6: icmp_seq=28 ttl=64 time=124 ms
1008 bytes from 10.0.0.6: icmp_seq=25 ttl=64 time=184 ms
1008 bytes from 10.0.0.6: icmp_seq=27 ttl=64 time=204 ms
1008 bytes from 10.0.0.6: icmp_seq=29 ttl=64 time=213 ms
1008 bytes from 10.0.0.6: icmp_seq=30 ttl=64 time=223 ms
1008 bytes from 10.0.0.6: icmp_seq=31 ttl=64 time=229 ms
1008 bytes from 10.0.0.6: icmp_seq=32 ttl=64 time=233 ms
1008 bytes from 10.0.0.6: icmp_seq=33 ttl=64 time=233 ms
1008 bytes from 10.0.0.6: icmp_seq=34 ttl=64 time=230 ms
1008 bytes from 10.0.0.6: icmp_seq=35 ttl=64 time=228 ms
1008 bytes from 10.0.0.6: icmp_seq=39 ttl=64 time=158 ms
1008 bytes from 10.0.0.6: icmp_seq=36 ttl=64 time=227 ms
1008 bytes from 10.0.0.6: icmp_seq=37 ttl=64 time=221 ms
1008 bytes from 10.0.0.6: icmp_seq=38 ttl=64 time=219 ms
1008 bytes from 10.0.0.6: icmp_seq=40 ttl=64 time=231 ms
1008 bytes from 10.0.0.6: icmp_seq=41 ttl=64 time=242 ms
1008 bytes from 10.0.0.6: icmp_seq=42 ttl=64 time=240 ms
1008 bytes from 10.0.0.6: icmp_seq=43 ttl=64 time=243 ms
