PING 10.0.0.6 (10.0.0.6) 1000(1028) bytes of data.
1008 bytes from 10.0.0.6: icmp_seq=10 ttl=64 time=296 ms
1008 bytes from 10.0.0.6: icmp_seq=12 ttl=64 time=128 ms
1008 bytes from 10.0.0.6: icmp_seq=11 ttl=64 time=230 ms
1008 bytes from 10.0.0.6: icmp_seq=13 ttl=64 time=82.5 ms
1008 bytes from 10.0.0.6: icmp_seq=14 ttl=64 time=99.9 ms
1008 bytes from 10.0.0.6: icmp_seq=15 ttl=64 time=138 ms
1008 bytes from 10.0.0.6: icmp_seq=20 ttl=64 time=94.0 ms
1008 bytes from 10.0.0.6: icmp_seq=16 ttl=64 time=139 ms
1008 bytes from 10.0.0.6: icmp_seq=21 ttl=64 time=90.8 ms
1008 bytes from 10.0.0.6: icmp_seq=17 ttl=64 time=162 ms
1008 bytes from 10.0.0.6: icmp_seq=18 ttl=64 time=161 ms
1008 bytes from 10.0.0.6: icmp_seq=19 ttl=64 time=165 ms
1008 bytes from 10.0.0.6: icmp_seq=22 ttl=64 time=189 ms
1008 bytes from 10.0.0.6: icmp_seq=23 ttl=64 time=202 ms
1008 bytes from 10.0.0.6: icmp_seq=24 ttl=64 time=208 ms
1008 bytes from 10.0.0.6: icmp_seq=25 ttl=64 time=205 ms
1008 bytes from 10.0.0.6: icmp_seq=26 ttl=64 time=206 ms
1008 bytes from 10.0.0.6: icmp_seq=27 ttl=64 time=221 ms
1008 bytes from 10.0.0.6: icmp_seq=30 ttl=64 time=205 ms
1008 bytes from 10.0.0.6: icmp_seq=28 ttl=64 time=234 ms
1008 bytes from 10.0.0.6: icmp_seq=29 ttl=64 time=237 ms
1008 bytes from 10.0.0.6: icmp_seq=31 ttl=64 time=234 ms
1008 bytes from 10.0.0.6: icmp_seq=34 ttl=64 time=211 ms
1008 bytes from 10.0.0.6: icmp_seq=32 ttl=64 time=232 ms
1008 bytes from 10.0.0.6: icmp_seq=33 ttl=64 time=233 ms
1008 bytes from 10.0.0.6: icmp_seq=38 ttl=64 time=201 ms
1008 bytes from 10.0.0.6: icmp_seq=35 ttl=64 time=222 ms
1008 bytes from 10.0.0.6: icmp_seq=36 ttl=64 time=226 ms
1008 bytes from 10.0.0.6: icmp_seq=37 ttl=64 time=228 ms
1008 bytes from 10.0.0.6: icmp_seq=39 ttl=64 time=242 ms
1008 bytes from 10.0.0.6: icmp_seq=40 ttl=64 time=244 ms
1008 bytes from 10.0.0.6: icmp_seq=41 ttl=64 time=238 ms
1008 bytes from 10.0.0.6: icmp_seq=42 ttl=64 time=252 ms
1008 bytes from 10.0.0.6: icmp_seq=43 ttl=64 time=248 ms
1008 bytes from 10.0.0.6: icmp_seq=44 ttl=64 time=245 ms
1008 bytes from 10.0.0.6: icmp_seq=45 ttl=64 time=256 ms
1008 bytes from 10.0.0.6: icmp_seq=46 ttl=64 time=255 ms
1008 bytes from 10.0.0.6: icmp_seq=47 ttl=64 time=318 ms
1008 bytes from 10.0.0.6: icmp_seq=48 ttl=64 time=326 ms
1008 bytes from 10.0.0.6: icmp_seq=49 ttl=64 time=322 ms
1008 bytes from 10.0.0.6: icmp_seq=50 ttl=64 time=325 ms
1008 bytes from 10.0.0.6: icmp_seq=51 ttl=64 time=321 ms
1008 bytes from 10.0.0.6: icmp_seq=52 ttl=64 time=312 ms
1008 bytes from 10.0.0.6: icmp_seq=53 ttl=64 time=307 ms
1008 bytes from 10.0.0.6: icmp_seq=54 ttl=64 time=305 ms
1008 bytes from 10.0.0.6: icmp_seq=55 ttl=64 time=293 ms
1008 bytes from 10.0.0.6: icmp_seq=56 ttl=64 time=357 ms
1008 bytes from 10.0.0.6: icmp_seq=57 ttl=64 time=376 ms
