PING 10.0.0.11 (10.0.0.11) 1000(1028) bytes of data.
1008 bytes from 10.0.0.11: icmp_seq=1 ttl=64 time=96.4 ms
1008 bytes from 10.0.0.11: icmp_seq=2 ttl=64 time=102 ms
1008 bytes from 10.0.0.11: icmp_seq=3 ttl=64 time=136 ms
1008 bytes from 10.0.0.11: icmp_seq=4 ttl=64 time=170 ms
1008 bytes from 10.0.0.11: icmp_seq=6 ttl=64 time=216 ms
1008 bytes from 10.0.0.11: icmp_seq=5 ttl=64 time=162 ms
1008 bytes from 10.0.0.11: icmp_seq=9 ttl=64 time=229 ms
1008 bytes from 10.0.0.11: icmp_seq=7 ttl=64 time=266 ms
1008 bytes from 10.0.0.11: icmp_seq=10 ttl=64 time=258 ms
1008 bytes from 10.0.0.11: icmp_seq=11 ttl=64 time=283 ms
1008 bytes from 10.0.0.11: icmp_seq=12 ttl=64 time=269 ms
1008 bytes from 10.0.0.11: icmp_seq=13 ttl=64 time=302 ms
1008 bytes from 10.0.0.11: icmp_seq=15 ttl=64 time=294 ms
1008 bytes from 10.0.0.11: icmp_seq=17 ttl=64 time=281 ms
1008 bytes from 10.0.0.11: icmp_seq=18 ttl=64 time=266 ms
1008 bytes from 10.0.0.11: icmp_seq=19 ttl=64 time=268 ms
1008 bytes from 10.0.0.11: icmp_seq=8 ttl=64 time=484 ms
1008 bytes from 10.0.0.11: icmp_seq=20 ttl=64 time=291 ms
1008 bytes from 10.0.0.11: icmp_seq=21 ttl=64 time=280 ms
1008 bytes from 10.0.0.11: icmp_seq=22 ttl=64 time=273 ms
1008 bytes from 10.0.0.11: icmp_seq=23 ttl=64 time=266 ms
1008 bytes from 10.0.0.11: icmp_seq=24 ttl=64 time=255 ms
1008 bytes from 10.0.0.11: icmp_seq=26 ttl=64 time=223 ms
1008 bytes from 10.0.0.11: icmp_seq=14 ttl=64 time=451 ms
1008 bytes from 10.0.0.11: icmp_seq=25 ttl=64 time=248 ms
1008 bytes from 10.0.0.11: icmp_seq=27 ttl=64 time=232 ms
1008 bytes from 10.0.0.11: icmp_seq=28 ttl=64 time=228 ms
1008 bytes from 10.0.0.11: icmp_seq=29 ttl=64 time=235 ms
1008 bytes from 10.0.0.11: icmp_seq=16 ttl=64 time=471 ms
1008 bytes from 10.0.0.11: icmp_seq=34 ttl=64 time=167 ms
1008 bytes from 10.0.0.11: icmp_seq=32 ttl=64 time=212 ms
1008 bytes from 10.0.0.11: icmp_seq=30 ttl=64 time=235 ms
1008 bytes from 10.0.0.11: icmp_seq=35 ttl=64 time=177 ms
1008 bytes from 10.0.0.11: icmp_seq=31 ttl=64 time=235 ms
1008 bytes from 10.0.0.11: icmp_seq=33 ttl=64 time=236 ms
1008 bytes from 10.0.0.11: icmp_seq=37 ttl=64 time=268 ms
1008 bytes from 10.0.0.11: icmp_seq=36 ttl=64 time=296 ms
1008 bytes from 10.0.0.11: icmp_seq=39 ttl=64 time=290 ms
1008 bytes from 10.0.0.11: icmp_seq=40 ttl=64 time=291 ms
1008 bytes from 10.0.0.11: icmp_seq=38 ttl=64 time=330 ms
1008 bytes from 10.0.0.11: icmp_seq=41 ttl=64 time=294 ms
1008 bytes from 10.0.0.11: icmp_seq=42 ttl=64 time=305 ms
1008 bytes from 10.0.0.11: icmp_seq=44 ttl=64 time=297 ms
1008 bytes from 10.0.0.11: icmp_seq=45 ttl=64 time=293 ms
1008 bytes from 10.0.0.11: icmp_seq=43 ttl=64 time=301 ms
1008 bytes from 10.0.0.11: icmp_seq=48 ttl=64 time=314 ms
1008 bytes from 10.0.0.11: icmp_seq=46 ttl=64 time=371 ms
1008 bytes from 10.0.0.11: icmp_seq=49 ttl=64 time=334 ms
1008 bytes from 10.0.0.11: icmp_seq=47 ttl=64 time=383 ms
1008 bytes from 10.0.0.11: icmp_seq=54 ttl=64 time=301 ms
1008 bytes from 10.0.0.11: icmp_seq=50 ttl=64 time=372 ms
1008 bytes from 10.0.0.11: icmp_seq=55 ttl=64 time=308 ms
1008 bytes from 10.0.0.11: icmp_seq=53 ttl=64 time=394 ms
1008 bytes from 10.0.0.11: icmp_seq=58 ttl=64 time=328 ms
1008 bytes from 10.0.0.11: icmp_seq=51 ttl=64 time=427 ms
1008 bytes from 10.0.0.11: icmp_seq=52 ttl=64 time=422 ms
1008 bytes from 10.0.0.11: icmp_seq=59 ttl=64 time=358 ms
1008 bytes from 10.0.0.11: icmp_seq=62 ttl=64 time=369 ms
1008 bytes from 10.0.0.11: icmp_seq=60 ttl=64 time=371 ms
1008 bytes from 10.0.0.11: icmp_seq=56 ttl=64 time=433 ms
1008 bytes from 10.0.0.11: icmp_seq=57 ttl=64 time=437 ms
1008 bytes from 10.0.0.11: icmp_seq=63 ttl=64 time=373 ms
1008 bytes from 10.0.0.11: icmp_seq=64 ttl=64 time=446 ms
1008 bytes from 10.0.0.11: icmp_seq=65 ttl=64 time=446 ms
1008 bytes from 10.0.0.11: icmp_seq=61 ttl=64 time=516 ms
1008 bytes from 10.0.0.11: icmp_seq=68 ttl=64 time=489 ms
1008 bytes from 10.0.0.11: icmp_seq=69 ttl=64 time=504 ms
1008 bytes from 10.0.0.11: icmp_seq=75 ttl=64 time=428 ms
1008 bytes from 10.0.0.11: icmp_seq=76 ttl=64 time=445 ms
1008 bytes from 10.0.0.11: icmp_seq=71 ttl=64 time=537 ms
1008 bytes from 10.0.0.11: icmp_seq=72 ttl=64 time=548 ms
1008 bytes from 10.0.0.11: icmp_seq=70 ttl=64 time=478 ms
1008 bytes from 10.0.0.11: icmp_seq=66 ttl=64 time=606 ms
1008 bytes from 10.0.0.11: icmp_seq=67 ttl=64 time=616 ms
1008 bytes from 10.0.0.11: icmp_seq=77 ttl=64 time=733 ms
1008 bytes from 10.0.0.11: icmp_seq=73 ttl=64 time=693 ms
1008 bytes from 10.0.0.11: icmp_seq=79 ttl=64 time=647 ms
1008 bytes from 10.0.0.11: icmp_seq=74 ttl=64 time=737 ms
1008 bytes from 10.0.0.11: icmp_seq=81 ttl=64 time=703 ms
1008 bytes from 10.0.0.11: icmp_seq=90 ttl=64 time=765 ms
1008 bytes from 10.0.0.11: icmp_seq=78 ttl=64 time=895 ms
1008 bytes from 10.0.0.11: icmp_seq=94 ttl=64 time=854 ms
1008 bytes from 10.0.0.11: icmp_seq=83 ttl=64 time=1084 ms
1008 bytes from 10.0.0.11: icmp_seq=86 ttl=64 time=847 ms
1008 bytes from 10.0.0.11: icmp_seq=89 ttl=64 time=910 ms
1008 bytes from 10.0.0.11: icmp_seq=82 ttl=64 time=1181 ms
1008 bytes from 10.0.0.11: icmp_seq=91 ttl=64 time=1258 ms
1008 bytes from 10.0.0.11: icmp_seq=98 ttl=64 time=1104 ms
1008 bytes from 10.0.0.11: icmp_seq=92 ttl=64 time=1283 ms
1008 bytes from 10.0.0.11: icmp_seq=108 ttl=64 time=1030 ms
1008 bytes from 10.0.0.11: icmp_seq=99 ttl=64 time=1105 ms
1008 bytes from 10.0.0.11: icmp_seq=109 ttl=64 time=1027 ms
1008 bytes from 10.0.0.11: icmp_seq=113 ttl=64 time=1051 ms
1008 bytes from 10.0.0.11: icmp_seq=95 ttl=64 time=1354 ms
1008 bytes from 10.0.0.11: icmp_seq=117 ttl=64 time=1004 ms
1008 bytes from 10.0.0.11: icmp_seq=120 ttl=64 time=1036 ms
1008 bytes from 10.0.0.11: icmp_seq=104 ttl=64 time=1355 ms
1008 bytes from 10.0.0.11: icmp_seq=123 ttl=64 time=1047 ms
1008 bytes from 10.0.0.11: icmp_seq=105 ttl=64 time=1379 ms
1008 bytes from 10.0.0.11: icmp_seq=125 ttl=64 time=1058 ms
1008 bytes from 10.0.0.11: icmp_seq=106 ttl=64 time=1380 ms
1008 bytes from 10.0.0.11: icmp_seq=121 ttl=64 time=1159 ms
1008 bytes from 10.0.0.11: icmp_seq=122 ttl=64 time=1152 ms
1008 bytes from 10.0.0.11: icmp_seq=126 ttl=64 time=1139 ms
1008 bytes from 10.0.0.11: icmp_seq=129 ttl=64 time=1073 ms
1008 bytes from 10.0.0.11: icmp_seq=114 ttl=64 time=1384 ms
1008 bytes from 10.0.0.11: icmp_seq=115 ttl=64 time=1378 ms
1008 bytes from 10.0.0.11: icmp_seq=116 ttl=64 time=1383 ms
1008 bytes from 10.0.0.11: icmp_seq=135 ttl=64 time=1070 ms
1008 bytes from 10.0.0.11: icmp_seq=119 ttl=64 time=1357 ms
1008 bytes from 10.0.0.11: icmp_seq=128 ttl=64 time=1246 ms
1008 bytes from 10.0.0.11: icmp_seq=137 ttl=64 time=1093 ms
1008 bytes from 10.0.0.11: icmp_seq=140 ttl=64 time=1071 ms
1008 bytes from 10.0.0.11: icmp_seq=139 ttl=64 time=1231 ms
1008 bytes from 10.0.0.11: icmp_seq=144 ttl=64 time=1151 ms
1008 bytes from 10.0.0.11: icmp_seq=141 ttl=64 time=1070 ms
1008 bytes from 10.0.0.11: icmp_seq=132 ttl=64 time=1292 ms
1008 bytes from 10.0.0.11: icmp_seq=142 ttl=64 time=1127 ms
1008 bytes from 10.0.0.11: icmp_seq=146 ttl=64 time=1084 ms
1008 bytes from 10.0.0.11: icmp_seq=147 ttl=64 time=1091 ms
1008 bytes from 10.0.0.11: icmp_seq=148 ttl=64 time=1080 ms
1008 bytes from 10.0.0.11: icmp_seq=150 ttl=64 time=1064 ms
1008 bytes from 10.0.0.11: icmp_seq=143 ttl=64 time=1156 ms
1008 bytes from 10.0.0.11: icmp_seq=152 ttl=64 time=1043 ms
1008 bytes from 10.0.0.11: icmp_seq=153 ttl=64 time=1024 ms
1008 bytes from 10.0.0.11: icmp_seq=133 ttl=64 time=1330 ms
1008 bytes from 10.0.0.11: icmp_seq=155 ttl=64 time=989 ms
1008 bytes from 10.0.0.11: icmp_seq=156 ttl=64 time=977 ms
1008 bytes from 10.0.0.11: icmp_seq=157 ttl=64 time=963 ms
1008 bytes from 10.0.0.11: icmp_seq=159 ttl=64 time=939 ms
1008 bytes from 10.0.0.11: icmp_seq=134 ttl=64 time=1327 ms
1008 bytes from 10.0.0.11: icmp_seq=138 ttl=64 time=1293 ms
1008 bytes from 10.0.0.11: icmp_seq=145 ttl=64 time=1217 ms
1008 bytes from 10.0.0.11: icmp_seq=149 ttl=64 time=1169 ms
1008 bytes from 10.0.0.11: icmp_seq=151 ttl=64 time=1147 ms
1008 bytes from 10.0.0.11: icmp_seq=154 ttl=64 time=1102 ms
1008 bytes from 10.0.0.11: icmp_seq=158 ttl=64 time=1034 ms
1008 bytes from 10.0.0.11: icmp_seq=160 ttl=64 time=1034 ms
1008 bytes from 10.0.0.11: icmp_seq=161 ttl=64 time=1299 ms
1008 bytes from 10.0.0.11: icmp_seq=162 ttl=64 time=1302 ms
1008 bytes from 10.0.0.11: icmp_seq=163 ttl=64 time=1328 ms
1008 bytes from 10.0.0.11: icmp_seq=164 ttl=64 time=1352 ms
1008 bytes from 10.0.0.11: icmp_seq=165 ttl=64 time=1370 ms
From 10.0.0.10 icmp_seq=250 Destination Host Unreachable

--- 10.0.0.11 ping statistics ---
250 packets transmitted, 143 received, +1 errors, 42% packet loss, time 11908ms
rtt min/avg/max/mdev = 96.401/704.915/1384.541/420.708 ms, pipe 82
path = [9, 10]
duration=14732
