PING 10.0.0.11 (10.0.0.11) 1000(1028) bytes of data.
1008 bytes from 10.0.0.11: icmp_seq=1 ttl=64 time=288 ms
1008 bytes from 10.0.0.11: icmp_seq=2 ttl=64 time=285 ms
1008 bytes from 10.0.0.11: icmp_seq=3 ttl=64 time=341 ms
1008 bytes from 10.0.0.11: icmp_seq=5 ttl=64 time=265 ms
1008 bytes from 10.0.0.11: icmp_seq=4 ttl=64 time=276 ms
1008 bytes from 10.0.0.11: icmp_seq=6 ttl=64 time=327 ms
1008 bytes from 10.0.0.11: icmp_seq=8 ttl=64 time=307 ms
1008 bytes from 10.0.0.11: icmp_seq=9 ttl=64 time=299 ms
1008 bytes from 10.0.0.11: icmp_seq=10 ttl=64 time=261 ms
1008 bytes from 10.0.0.11: icmp_seq=7 ttl=64 time=330 ms
1008 bytes from 10.0.0.11: icmp_seq=11 ttl=64 time=315 ms
1008 bytes from 10.0.0.11: icmp_seq=12 ttl=64 time=296 ms
1008 bytes from 10.0.0.11: icmp_seq=13 ttl=64 time=319 ms
1008 bytes from 10.0.0.11: icmp_seq=14 ttl=64 time=317 ms
1008 bytes from 10.0.0.11: icmp_seq=15 ttl=64 time=352 ms
1008 bytes from 10.0.0.11: icmp_seq=16 ttl=64 time=323 ms
1008 bytes from 10.0.0.11: icmp_seq=19 ttl=64 time=310 ms
1008 bytes from 10.0.0.11: icmp_seq=17 ttl=64 time=357 ms
1008 bytes from 10.0.0.11: icmp_seq=18 ttl=64 time=365 ms
1008 bytes from 10.0.0.11: icmp_seq=20 ttl=64 time=352 ms
1008 bytes from 10.0.0.11: icmp_seq=22 ttl=64 time=340 ms
1008 bytes from 10.0.0.11: icmp_seq=21 ttl=64 time=391 ms
1008 bytes from 10.0.0.11: icmp_seq=26 ttl=64 time=322 ms
1008 bytes from 10.0.0.11: icmp_seq=25 ttl=64 time=340 ms
1008 bytes from 10.0.0.11: icmp_seq=23 ttl=64 time=431 ms
1008 bytes from 10.0.0.11: icmp_seq=27 ttl=64 time=412 ms
1008 bytes from 10.0.0.11: icmp_seq=24 ttl=64 time=447 ms
1008 bytes from 10.0.0.11: icmp_seq=30 ttl=64 time=386 ms
1008 bytes from 10.0.0.11: icmp_seq=34 ttl=64 time=367 ms
1008 bytes from 10.0.0.11: icmp_seq=28 ttl=64 time=439 ms
1008 bytes from 10.0.0.11: icmp_seq=31 ttl=64 time=438 ms
1008 bytes from 10.0.0.11: icmp_seq=29 ttl=64 time=460 ms
1008 bytes from 10.0.0.11: icmp_seq=33 ttl=64 time=499 ms
1008 bytes from 10.0.0.11: icmp_seq=35 ttl=64 time=397 ms
1008 bytes from 10.0.0.11: icmp_seq=39 ttl=64 time=442 ms
1008 bytes from 10.0.0.11: icmp_seq=32 ttl=64 time=525 ms
1008 bytes from 10.0.0.11: icmp_seq=40 ttl=64 time=441 ms
1008 bytes from 10.0.0.11: icmp_seq=37 ttl=64 time=474 ms
1008 bytes from 10.0.0.11: icmp_seq=36 ttl=64 time=522 ms
1008 bytes from 10.0.0.11: icmp_seq=41 ttl=64 time=450 ms
1008 bytes from 10.0.0.11: icmp_seq=47 ttl=64 time=455 ms
1008 bytes from 10.0.0.11: icmp_seq=43 ttl=64 time=545 ms
1008 bytes from 10.0.0.11: icmp_seq=48 ttl=64 time=492 ms
1008 bytes from 10.0.0.11: icmp_seq=42 ttl=64 time=481 ms
1008 bytes from 10.0.0.11: icmp_seq=38 ttl=64 time=620 ms
1008 bytes from 10.0.0.11: icmp_seq=45 ttl=64 time=621 ms
1008 bytes from 10.0.0.11: icmp_seq=44 ttl=64 time=668 ms
1008 bytes from 10.0.0.11: icmp_seq=49 ttl=64 time=626 ms
1008 bytes from 10.0.0.11: icmp_seq=56 ttl=64 time=684 ms
1008 bytes from 10.0.0.11: icmp_seq=46 ttl=64 time=759 ms
1008 bytes from 10.0.0.11: icmp_seq=51 ttl=64 time=747 ms
1008 bytes from 10.0.0.11: icmp_seq=52 ttl=64 time=964 ms
