PING 10.0.0.9 (10.0.0.9) 1000(1028) bytes of data.
1008 bytes from 10.0.0.9: icmp_seq=1 ttl=64 time=2211 ms
1008 bytes from 10.0.0.9: icmp_seq=2 ttl=64 time=2206 ms
1008 bytes from 10.0.0.9: icmp_seq=7 ttl=64 time=2290 ms
1008 bytes from 10.0.0.9: icmp_seq=8 ttl=64 time=2286 ms
1008 bytes from 10.0.0.9: icmp_seq=9 ttl=64 time=2284 ms
1008 bytes from 10.0.0.9: icmp_seq=10 ttl=64 time=2286 ms
1008 bytes from 10.0.0.9: icmp_seq=11 ttl=64 time=2284 ms
1008 bytes from 10.0.0.9: icmp_seq=12 ttl=64 time=2288 ms
1008 bytes from 10.0.0.9: icmp_seq=20 ttl=64 time=2241 ms
1008 bytes from 10.0.0.9: icmp_seq=21 ttl=64 time=2242 ms
1008 bytes from 10.0.0.9: icmp_seq=22 ttl=64 time=2240 ms
1008 bytes from 10.0.0.9: icmp_seq=24 ttl=64 time=2238 ms
1008 bytes from 10.0.0.9: icmp_seq=25 ttl=64 time=2237 ms
1008 bytes from 10.0.0.9: icmp_seq=27 ttl=64 time=2234 ms
1008 bytes from 10.0.0.9: icmp_seq=28 ttl=64 time=2235 ms
1008 bytes from 10.0.0.9: icmp_seq=29 ttl=64 time=2233 ms
1008 bytes from 10.0.0.9: icmp_seq=30 ttl=64 time=2247 ms
1008 bytes from 10.0.0.9: icmp_seq=31 ttl=64 time=2245 ms
1008 bytes from 10.0.0.9: icmp_seq=32 ttl=64 time=2240 ms
1008 bytes from 10.0.0.9: icmp_seq=33 ttl=64 time=2242 ms
1008 bytes from 10.0.0.9: icmp_seq=34 ttl=64 time=2245 ms
1008 bytes from 10.0.0.9: icmp_seq=35 ttl=64 time=2245 ms
1008 bytes from 10.0.0.9: icmp_seq=36 ttl=64 time=2250 ms
1008 bytes from 10.0.0.9: icmp_seq=37 ttl=64 time=2248 ms
1008 bytes from 10.0.0.9: icmp_seq=38 ttl=64 time=2252 ms
1008 bytes from 10.0.0.9: icmp_seq=39 ttl=64 time=2254 ms
1008 bytes from 10.0.0.9: icmp_seq=40 ttl=64 time=2264 ms
1008 bytes from 10.0.0.9: icmp_seq=41 ttl=64 time=2263 ms
1008 bytes from 10.0.0.9: icmp_seq=42 ttl=64 time=2257 ms
1008 bytes from 10.0.0.9: icmp_seq=43 ttl=64 time=2260 ms
1008 bytes from 10.0.0.9: icmp_seq=44 ttl=64 time=2259 ms
1008 bytes from 10.0.0.9: icmp_seq=45 ttl=64 time=2257 ms
1008 bytes from 10.0.0.9: icmp_seq=46 ttl=64 time=2263 ms
1008 bytes from 10.0.0.9: icmp_seq=47 ttl=64 time=2259 ms
1008 bytes from 10.0.0.9: icmp_seq=48 ttl=64 time=2260 ms
1008 bytes from 10.0.0.9: icmp_seq=49 ttl=64 time=2263 ms
1008 bytes from 10.0.0.9: icmp_seq=50 ttl=64 time=2264 ms
1008 bytes from 10.0.0.9: icmp_seq=52 ttl=64 time=2267 ms
1008 bytes from 10.0.0.9: icmp_seq=53 ttl=64 time=2266 ms
1008 bytes from 10.0.0.9: icmp_seq=54 ttl=64 time=2268 ms
1008 bytes from 10.0.0.9: icmp_seq=55 ttl=64 time=2269 ms
1008 bytes from 10.0.0.9: icmp_seq=57 ttl=64 time=2268 ms
1008 bytes from 10.0.0.9: icmp_seq=58 ttl=64 time=2267 ms
1008 bytes from 10.0.0.9: icmp_seq=59 ttl=64 time=2265 ms
1008 bytes from 10.0.0.9: icmp_seq=60 ttl=64 time=2265 ms
1008 bytes from 10.0.0.9: icmp_seq=61 ttl=64 time=2266 ms
1008 bytes from 10.0.0.9: icmp_seq=62 ttl=64 time=2264 ms
1008 bytes from 10.0.0.9: icmp_seq=63 ttl=64 time=2325 ms
