PING 10.0.0.6 (10.0.0.6) 1000(1028) bytes of data.
1008 bytes from 10.0.0.6: icmp_seq=1 ttl=64 time=0.057 ms
1008 bytes from 10.0.0.6: icmp_seq=5 ttl=64 time=2.21 ms
1008 bytes from 10.0.0.6: icmp_seq=6 ttl=64 time=2.49 ms
1008 bytes from 10.0.0.6: icmp_seq=7 ttl=64 time=3.09 ms
1008 bytes from 10.0.0.6: icmp_seq=8 ttl=64 time=3.94 ms
1008 bytes from 10.0.0.6: icmp_seq=9 ttl=64 time=0.019 ms
1008 bytes from 10.0.0.6: icmp_seq=11 ttl=64 time=0.858 ms
1008 bytes from 10.0.0.6: icmp_seq=12 ttl=64 time=0.171 ms
1008 bytes from 10.0.0.6: icmp_seq=13 ttl=64 time=6.64 ms
1008 bytes from 10.0.0.6: icmp_seq=14 ttl=64 time=0.024 ms
1008 bytes from 10.0.0.6: icmp_seq=15 ttl=64 time=0.042 ms
1008 bytes from 10.0.0.6: icmp_seq=16 ttl=64 time=0.699 ms
1008 bytes from 10.0.0.6: icmp_seq=17 ttl=64 time=1.42 ms
1008 bytes from 10.0.0.6: icmp_seq=18 ttl=64 time=0.064 ms
1008 bytes from 10.0.0.6: icmp_seq=19 ttl=64 time=0.449 ms
1008 bytes from 10.0.0.6: icmp_seq=20 ttl=64 time=3.01 ms
1008 bytes from 10.0.0.6: icmp_seq=21 ttl=64 time=0.644 ms
1008 bytes from 10.0.0.6: icmp_seq=22 ttl=64 time=0.026 ms
1008 bytes from 10.0.0.6: icmp_seq=23 ttl=64 time=0.027 ms
1008 bytes from 10.0.0.6: icmp_seq=24 ttl=64 time=0.028 ms
1008 bytes from 10.0.0.6: icmp_seq=25 ttl=64 time=0.026 ms
1008 bytes from 10.0.0.6: icmp_seq=26 ttl=64 time=0.026 ms
1008 bytes from 10.0.0.6: icmp_seq=27 ttl=64 time=0.017 ms
1008 bytes from 10.0.0.6: icmp_seq=28 ttl=64 time=2.63 ms
1008 bytes from 10.0.0.6: icmp_seq=29 ttl=64 time=0.396 ms
1008 bytes from 10.0.0.6: icmp_seq=30 ttl=64 time=0.022 ms
1008 bytes from 10.0.0.6: icmp_seq=31 ttl=64 time=1.45 ms
1008 bytes from 10.0.0.6: icmp_seq=32 ttl=64 time=0.025 ms
1008 bytes from 10.0.0.6: icmp_seq=33 ttl=64 time=0.031 ms
1008 bytes from 10.0.0.6: icmp_seq=34 ttl=64 time=0.027 ms
1008 bytes from 10.0.0.6: icmp_seq=35 ttl=64 time=0.043 ms
1008 bytes from 10.0.0.6: icmp_seq=36 ttl=64 time=0.024 ms
