PING 10.0.0.4 (10.0.0.4) 1000(1028) bytes of data.
1008 bytes from 10.0.0.4: icmp_seq=75 ttl=64 time=199 ms
1008 bytes from 10.0.0.4: icmp_seq=77 ttl=64 time=180 ms
1008 bytes from 10.0.0.4: icmp_seq=78 ttl=64 time=174 ms
1008 bytes from 10.0.0.4: icmp_seq=81 ttl=64 time=142 ms
1008 bytes from 10.0.0.4: icmp_seq=85 ttl=64 time=166 ms
1008 bytes from 10.0.0.4: icmp_seq=86 ttl=64 time=166 ms
1008 bytes from 10.0.0.4: icmp_seq=87 ttl=64 time=148 ms
1008 bytes from 10.0.0.4: icmp_seq=88 ttl=64 time=157 ms
1008 bytes from 10.0.0.4: icmp_seq=89 ttl=64 time=161 ms
1008 bytes from 10.0.0.4: icmp_seq=90 ttl=64 time=171 ms
1008 bytes from 10.0.0.4: icmp_seq=91 ttl=64 time=109 ms
1008 bytes from 10.0.0.4: icmp_seq=92 ttl=64 time=113 ms
1008 bytes from 10.0.0.4: icmp_seq=93 ttl=64 time=112 ms
1008 bytes from 10.0.0.4: icmp_seq=94 ttl=64 time=116 ms
1008 bytes from 10.0.0.4: icmp_seq=95 ttl=64 time=122 ms
1008 bytes from 10.0.0.4: icmp_seq=96 ttl=64 time=124 ms
1008 bytes from 10.0.0.4: icmp_seq=97 ttl=64 time=129 ms
1008 bytes from 10.0.0.4: icmp_seq=98 ttl=64 time=131 ms
1008 bytes from 10.0.0.4: icmp_seq=99 ttl=64 time=119 ms
1008 bytes from 10.0.0.4: icmp_seq=100 ttl=64 time=117 ms
1008 bytes from 10.0.0.4: icmp_seq=101 ttl=64 time=122 ms
1008 bytes from 10.0.0.4: icmp_seq=102 ttl=64 time=136 ms
1008 bytes from 10.0.0.4: icmp_seq=103 ttl=64 time=131 ms
1008 bytes from 10.0.0.4: icmp_seq=104 ttl=64 time=141 ms
1008 bytes from 10.0.0.4: icmp_seq=105 ttl=64 time=144 ms
1008 bytes from 10.0.0.4: icmp_seq=106 ttl=64 time=146 ms
1008 bytes from 10.0.0.4: icmp_seq=107 ttl=64 time=150 ms
1008 bytes from 10.0.0.4: icmp_seq=108 ttl=64 time=153 ms
1008 bytes from 10.0.0.4: icmp_seq=109 ttl=64 time=161 ms
