PING 10.0.0.6 (10.0.0.6) 1000(1028) bytes of data.
1008 bytes from 10.0.0.6: icmp_seq=3 ttl=64 time=1.63 ms
1008 bytes from 10.0.0.6: icmp_seq=10 ttl=64 time=1.52 ms
1008 bytes from 10.0.0.6: icmp_seq=11 ttl=64 time=0.026 ms
1008 bytes from 10.0.0.6: icmp_seq=12 ttl=64 time=3.88 ms
1008 bytes from 10.0.0.6: icmp_seq=13 ttl=64 time=0.879 ms
1008 bytes from 10.0.0.6: icmp_seq=14 ttl=64 time=2.65 ms
1008 bytes from 10.0.0.6: icmp_seq=16 ttl=64 time=0.029 ms
1008 bytes from 10.0.0.6: icmp_seq=17 ttl=64 time=0.696 ms
1008 bytes from 10.0.0.6: icmp_seq=18 ttl=64 time=0.464 ms
1008 bytes from 10.0.0.6: icmp_seq=19 ttl=64 time=0.019 ms
1008 bytes from 10.0.0.6: icmp_seq=20 ttl=64 time=0.020 ms
1008 bytes from 10.0.0.6: icmp_seq=21 ttl=64 time=6.39 ms
1008 bytes from 10.0.0.6: icmp_seq=22 ttl=64 time=3.39 ms
1008 bytes from 10.0.0.6: icmp_seq=23 ttl=64 time=1.24 ms
1008 bytes from 10.0.0.6: icmp_seq=24 ttl=64 time=1.14 ms
1008 bytes from 10.0.0.6: icmp_seq=25 ttl=64 time=0.473 ms
1008 bytes from 10.0.0.6: icmp_seq=26 ttl=64 time=2.12 ms
1008 bytes from 10.0.0.6: icmp_seq=28 ttl=64 time=4.03 ms
1008 bytes from 10.0.0.6: icmp_seq=29 ttl=64 time=0.016 ms
1008 bytes from 10.0.0.6: icmp_seq=30 ttl=64 time=5.41 ms
1008 bytes from 10.0.0.6: icmp_seq=31 ttl=64 time=0.929 ms
1008 bytes from 10.0.0.6: icmp_seq=32 ttl=64 time=0.037 ms
1008 bytes from 10.0.0.6: icmp_seq=33 ttl=64 time=0.044 ms
1008 bytes from 10.0.0.6: icmp_seq=34 ttl=64 time=0.879 ms
1008 bytes from 10.0.0.6: icmp_seq=35 ttl=64 time=0.027 ms
1008 bytes from 10.0.0.6: icmp_seq=36 ttl=64 time=1.02 ms
1008 bytes from 10.0.0.6: icmp_seq=37 ttl=64 time=0.043 ms
1008 bytes from 10.0.0.6: icmp_seq=38 ttl=64 time=0.594 ms
1008 bytes from 10.0.0.6: icmp_seq=39 ttl=64 time=0.032 ms
1008 bytes from 10.0.0.6: icmp_seq=40 ttl=64 time=1.66 ms
1008 bytes from 10.0.0.6: icmp_seq=41 ttl=64 time=0.017 ms
1008 bytes from 10.0.0.6: icmp_seq=42 ttl=64 time=0.083 ms
1008 bytes from 10.0.0.6: icmp_seq=43 ttl=64 time=0.029 ms
1008 bytes from 10.0.0.6: icmp_seq=44 ttl=64 time=3.39 ms
1008 bytes from 10.0.0.6: icmp_seq=45 ttl=64 time=0.223 ms
1008 bytes from 10.0.0.6: icmp_seq=46 ttl=64 time=0.311 ms
1008 bytes from 10.0.0.6: icmp_seq=47 ttl=64 time=0.119 ms
1008 bytes from 10.0.0.6: icmp_seq=48 ttl=64 time=2.67 ms
1008 bytes from 10.0.0.6: icmp_seq=49 ttl=64 time=1.30 ms
1008 bytes from 10.0.0.6: icmp_seq=50 ttl=64 time=1.26 ms
1008 bytes from 10.0.0.6: icmp_seq=51 ttl=64 time=0.415 ms
1008 bytes from 10.0.0.6: icmp_seq=52 ttl=64 time=3.53 ms
1008 bytes from 10.0.0.6: icmp_seq=53 ttl=64 time=0.028 ms
1008 bytes from 10.0.0.6: icmp_seq=54 ttl=64 time=0.046 ms
1008 bytes from 10.0.0.6: icmp_seq=55 ttl=64 time=0.578 ms
1008 bytes from 10.0.0.6: icmp_seq=56 ttl=64 time=0.017 ms
1008 bytes from 10.0.0.6: icmp_seq=57 ttl=64 time=0.027 ms
1008 bytes from 10.0.0.6: icmp_seq=58 ttl=64 time=0.947 ms
1008 bytes from 10.0.0.6: icmp_seq=59 ttl=64 time=3.34 ms
1008 bytes from 10.0.0.6: icmp_seq=60 ttl=64 time=1.57 ms
1008 bytes from 10.0.0.6: icmp_seq=61 ttl=64 time=0.017 ms
1008 bytes from 10.0.0.6: icmp_seq=62 ttl=64 time=3.45 ms
1008 bytes from 10.0.0.6: icmp_seq=63 ttl=64 time=0.030 ms
1008 bytes from 10.0.0.6: icmp_seq=64 ttl=64 time=1.86 ms
1008 bytes from 10.0.0.6: icmp_seq=65 ttl=64 time=0.024 ms
1008 bytes from 10.0.0.6: icmp_seq=66 ttl=64 time=0.031 ms
1008 bytes from 10.0.0.6: icmp_seq=67 ttl=64 time=0.979 ms
1008 bytes from 10.0.0.6: icmp_seq=68 ttl=64 time=0.027 ms
1008 bytes from 10.0.0.6: icmp_seq=69 ttl=64 time=0.500 ms
1008 bytes from 10.0.0.6: icmp_seq=70 ttl=64 time=3.00 ms
1008 bytes from 10.0.0.6: icmp_seq=71 ttl=64 time=0.017 ms
1008 bytes from 10.0.0.6: icmp_seq=72 ttl=64 time=0.585 ms
1008 bytes from 10.0.0.6: icmp_seq=73 ttl=64 time=0.025 ms
1008 bytes from 10.0.0.6: icmp_seq=74 ttl=64 time=0.027 ms
1008 bytes from 10.0.0.6: icmp_seq=75 ttl=64 time=0.028 ms
1008 bytes from 10.0.0.6: icmp_seq=76 ttl=64 time=0.023 ms
1008 bytes from 10.0.0.6: icmp_seq=77 ttl=64 time=0.030 ms
1008 bytes from 10.0.0.6: icmp_seq=78 ttl=64 time=0.024 ms
1008 bytes from 10.0.0.6: icmp_seq=79 ttl=64 time=0.057 ms
1008 bytes from 10.0.0.6: icmp_seq=80 ttl=64 time=0.026 ms
1008 bytes from 10.0.0.6: icmp_seq=81 ttl=64 time=0.074 ms
1008 bytes from 10.0.0.6: icmp_seq=82 ttl=64 time=0.033 ms
1008 bytes from 10.0.0.6: icmp_seq=83 ttl=64 time=0.026 ms
1008 bytes from 10.0.0.6: icmp_seq=84 ttl=64 time=0.045 ms
1008 bytes from 10.0.0.6: icmp_seq=85 ttl=64 time=0.025 ms
1008 bytes from 10.0.0.6: icmp_seq=86 ttl=64 time=0.046 ms
1008 bytes from 10.0.0.6: icmp_seq=87 ttl=64 time=0.028 ms
1008 bytes from 10.0.0.6: icmp_seq=88 ttl=64 time=0.026 ms
1008 bytes from 10.0.0.6: icmp_seq=89 ttl=64 time=0.066 ms
1008 bytes from 10.0.0.6: icmp_seq=90 ttl=64 time=0.029 ms
1008 bytes from 10.0.0.6: icmp_seq=91 ttl=64 time=0.029 ms
1008 bytes from 10.0.0.6: icmp_seq=92 ttl=64 time=1.18 ms
1008 bytes from 10.0.0.6: icmp_seq=93 ttl=64 time=0.028 ms
1008 bytes from 10.0.0.6: icmp_seq=94 ttl=64 time=0.023 ms
1008 bytes from 10.0.0.6: icmp_seq=95 ttl=64 time=0.469 ms
1008 bytes from 10.0.0.6: icmp_seq=96 ttl=64 time=0.675 ms
1008 bytes from 10.0.0.6: icmp_seq=97 ttl=64 time=0.028 ms
1008 bytes from 10.0.0.6: icmp_seq=98 ttl=64 time=1.65 ms
1008 bytes from 10.0.0.6: icmp_seq=99 ttl=64 time=1.59 ms
1008 bytes from 10.0.0.6: icmp_seq=100 ttl=64 time=0.022 ms
1008 bytes from 10.0.0.6: icmp_seq=101 ttl=64 time=0.042 ms
1008 bytes from 10.0.0.6: icmp_seq=102 ttl=64 time=0.027 ms
1008 bytes from 10.0.0.6: icmp_seq=103 ttl=64 time=0.767 ms
1008 bytes from 10.0.0.6: icmp_seq=104 ttl=64 time=0.098 ms
1008 bytes from 10.0.0.6: icmp_seq=105 ttl=64 time=0.028 ms
1008 bytes from 10.0.0.6: icmp_seq=106 ttl=64 time=1.00 ms
1008 bytes from 10.0.0.6: icmp_seq=107 ttl=64 time=0.023 ms
1008 bytes from 10.0.0.6: icmp_seq=108 ttl=64 time=1.50 ms
1008 bytes from 10.0.0.6: icmp_seq=109 ttl=64 time=1.77 ms
1008 bytes from 10.0.0.6: icmp_seq=110 ttl=64 time=0.030 ms
1008 bytes from 10.0.0.6: icmp_seq=111 ttl=64 time=0.862 ms
1008 bytes from 10.0.0.6: icmp_seq=112 ttl=64 time=0.023 ms
1008 bytes from 10.0.0.6: icmp_seq=113 ttl=64 time=0.021 ms
1008 bytes from 10.0.0.6: icmp_seq=114 ttl=64 time=0.018 ms
1008 bytes from 10.0.0.6: icmp_seq=115 ttl=64 time=0.028 ms
1008 bytes from 10.0.0.6: icmp_seq=116 ttl=64 time=2.16 ms
1008 bytes from 10.0.0.6: icmp_seq=117 ttl=64 time=3.49 ms
1008 bytes from 10.0.0.6: icmp_seq=118 ttl=64 time=3.02 ms
1008 bytes from 10.0.0.6: icmp_seq=119 ttl=64 time=8.68 ms
1008 bytes from 10.0.0.6: icmp_seq=120 ttl=64 time=8.20 ms
1008 bytes from 10.0.0.6: icmp_seq=121 ttl=64 time=10.4 ms
1008 bytes from 10.0.0.6: icmp_seq=123 ttl=64 time=8.78 ms
1008 bytes from 10.0.0.6: icmp_seq=126 ttl=64 time=4.60 ms
1008 bytes from 10.0.0.6: icmp_seq=127 ttl=64 time=3.97 ms
1008 bytes from 10.0.0.6: icmp_seq=128 ttl=64 time=0.684 ms
