PING 10.0.0.6 (10.0.0.6) 1000(1028) bytes of data.
1008 bytes from 10.0.0.6: icmp_seq=1 ttl=64 time=23.4 ms
1008 bytes from 10.0.0.6: icmp_seq=2 ttl=64 time=23.8 ms
1008 bytes from 10.0.0.6: icmp_seq=3 ttl=64 time=18.9 ms
1008 bytes from 10.0.0.6: icmp_seq=4 ttl=64 time=27.1 ms
1008 bytes from 10.0.0.6: icmp_seq=5 ttl=64 time=29.9 ms
1008 bytes from 10.0.0.6: icmp_seq=6 ttl=64 time=32.8 ms
1008 bytes from 10.0.0.6: icmp_seq=7 ttl=64 time=37.1 ms
1008 bytes from 10.0.0.6: icmp_seq=8 ttl=64 time=35.2 ms
1008 bytes from 10.0.0.6: icmp_seq=9 ttl=64 time=59.4 ms
1008 bytes from 10.0.0.6: icmp_seq=10 ttl=64 time=58.7 ms
1008 bytes from 10.0.0.6: icmp_seq=11 ttl=64 time=40.7 ms
1008 bytes from 10.0.0.6: icmp_seq=12 ttl=64 time=49.8 ms
1008 bytes from 10.0.0.6: icmp_seq=13 ttl=64 time=55.0 ms
1008 bytes from 10.0.0.6: icmp_seq=14 ttl=64 time=63.2 ms
1008 bytes from 10.0.0.6: icmp_seq=15 ttl=64 time=74.2 ms
1008 bytes from 10.0.0.6: icmp_seq=16 ttl=64 time=74.3 ms
1008 bytes from 10.0.0.6: icmp_seq=17 ttl=64 time=88.9 ms
1008 bytes from 10.0.0.6: icmp_seq=18 ttl=64 time=93.3 ms
1008 bytes from 10.0.0.6: icmp_seq=19 ttl=64 time=106 ms
1008 bytes from 10.0.0.6: icmp_seq=20 ttl=64 time=113 ms
1008 bytes from 10.0.0.6: icmp_seq=21 ttl=64 time=119 ms
1008 bytes from 10.0.0.6: icmp_seq=22 ttl=64 time=128 ms
1008 bytes from 10.0.0.6: icmp_seq=23 ttl=64 time=134 ms
1008 bytes from 10.0.0.6: icmp_seq=24 ttl=64 time=148 ms
1008 bytes from 10.0.0.6: icmp_seq=25 ttl=64 time=154 ms
1008 bytes from 10.0.0.6: icmp_seq=26 ttl=64 time=167 ms
1008 bytes from 10.0.0.6: icmp_seq=27 ttl=64 time=180 ms
1008 bytes from 10.0.0.6: icmp_seq=28 ttl=64 time=186 ms
1008 bytes from 10.0.0.6: icmp_seq=29 ttl=64 time=202 ms
1008 bytes from 10.0.0.6: icmp_seq=30 ttl=64 time=214 ms
1008 bytes from 10.0.0.6: icmp_seq=31 ttl=64 time=228 ms
1008 bytes from 10.0.0.6: icmp_seq=32 ttl=64 time=239 ms
1008 bytes from 10.0.0.6: icmp_seq=33 ttl=64 time=253 ms
1008 bytes from 10.0.0.6: icmp_seq=34 ttl=64 time=266 ms
1008 bytes from 10.0.0.6: icmp_seq=35 ttl=64 time=281 ms
1008 bytes from 10.0.0.6: icmp_seq=36 ttl=64 time=290 ms
1008 bytes from 10.0.0.6: icmp_seq=37 ttl=64 time=299 ms
1008 bytes from 10.0.0.6: icmp_seq=38 ttl=64 time=310 ms
1008 bytes from 10.0.0.6: icmp_seq=39 ttl=64 time=322 ms
1008 bytes from 10.0.0.6: icmp_seq=40 ttl=64 time=335 ms
1008 bytes from 10.0.0.6: icmp_seq=41 ttl=64 time=347 ms
1008 bytes from 10.0.0.6: icmp_seq=42 ttl=64 time=364 ms
