PING 10.0.0.3 (10.0.0.3) 1000(1028) bytes of data.
1008 bytes from 10.0.0.3: icmp_seq=1 ttl=64 time=1.86 ms
1008 bytes from 10.0.0.3: icmp_seq=2 ttl=64 time=9.90 ms
1008 bytes from 10.0.0.3: icmp_seq=3 ttl=64 time=12.5 ms
1008 bytes from 10.0.0.3: icmp_seq=4 ttl=64 time=14.6 ms
1008 bytes from 10.0.0.3: icmp_seq=5 ttl=64 time=16.2 ms
1008 bytes from 10.0.0.3: icmp_seq=6 ttl=64 time=16.3 ms
1008 bytes from 10.0.0.3: icmp_seq=7 ttl=64 time=15.4 ms
1008 bytes from 10.0.0.3: icmp_seq=8 ttl=64 time=22.6 ms
1008 bytes from 10.0.0.3: icmp_seq=9 ttl=64 time=26.6 ms
1008 bytes from 10.0.0.3: icmp_seq=10 ttl=64 time=27.2 ms
1008 bytes from 10.0.0.3: icmp_seq=11 ttl=64 time=25.7 ms
1008 bytes from 10.0.0.3: icmp_seq=12 ttl=64 time=26.9 ms
1008 bytes from 10.0.0.3: icmp_seq=13 ttl=64 time=27.7 ms
1008 bytes from 10.0.0.3: icmp_seq=14 ttl=64 time=28.4 ms
1008 bytes from 10.0.0.3: icmp_seq=15 ttl=64 time=27.9 ms
1008 bytes from 10.0.0.3: icmp_seq=16 ttl=64 time=27.3 ms
1008 bytes from 10.0.0.3: icmp_seq=17 ttl=64 time=28.5 ms
1008 bytes from 10.0.0.3: icmp_seq=18 ttl=64 time=29.4 ms
1008 bytes from 10.0.0.3: icmp_seq=19 ttl=64 time=31.1 ms
1008 bytes from 10.0.0.3: icmp_seq=20 ttl=64 time=29.8 ms
1008 bytes from 10.0.0.3: icmp_seq=21 ttl=64 time=29.5 ms
1008 bytes from 10.0.0.3: icmp_seq=22 ttl=64 time=32.5 ms
1008 bytes from 10.0.0.3: icmp_seq=23 ttl=64 time=32.4 ms
1008 bytes from 10.0.0.3: icmp_seq=24 ttl=64 time=33.6 ms
1008 bytes from 10.0.0.3: icmp_seq=25 ttl=64 time=33.0 ms
1008 bytes from 10.0.0.3: icmp_seq=26 ttl=64 time=34.2 ms
1008 bytes from 10.0.0.3: icmp_seq=27 ttl=64 time=36.1 ms
1008 bytes from 10.0.0.3: icmp_seq=28 ttl=64 time=36.6 ms
1008 bytes from 10.0.0.3: icmp_seq=29 ttl=64 time=36.8 ms
1008 bytes from 10.0.0.3: icmp_seq=30 ttl=64 time=42.5 ms
1008 bytes from 10.0.0.3: icmp_seq=31 ttl=64 time=39.0 ms
1008 bytes from 10.0.0.3: icmp_seq=32 ttl=64 time=40.4 ms
1008 bytes from 10.0.0.3: icmp_seq=33 ttl=64 time=41.1 ms
1008 bytes from 10.0.0.3: icmp_seq=34 ttl=64 time=41.6 ms
1008 bytes from 10.0.0.3: icmp_seq=35 ttl=64 time=39.7 ms
1008 bytes from 10.0.0.3: icmp_seq=36 ttl=64 time=41.9 ms
1008 bytes from 10.0.0.3: icmp_seq=37 ttl=64 time=39.4 ms
1008 bytes from 10.0.0.3: icmp_seq=38 ttl=64 time=42.9 ms
1008 bytes from 10.0.0.3: icmp_seq=39 ttl=64 time=42.0 ms
1008 bytes from 10.0.0.3: icmp_seq=40 ttl=64 time=33.8 ms
1008 bytes from 10.0.0.3: icmp_seq=41 ttl=64 time=11.2 ms
1008 bytes from 10.0.0.3: icmp_seq=42 ttl=64 time=9.39 ms
1008 bytes from 10.0.0.3: icmp_seq=43 ttl=64 time=13.9 ms
1008 bytes from 10.0.0.3: icmp_seq=44 ttl=64 time=14.4 ms
