PING 10.0.0.8 (10.0.0.8) 1000(1028) bytes of data.
1008 bytes from 10.0.0.8: icmp_seq=1 ttl=64 time=46.5 ms
1008 bytes from 10.0.0.8: icmp_seq=2 ttl=64 time=55.9 ms
1008 bytes from 10.0.0.8: icmp_seq=3 ttl=64 time=62.8 ms
1008 bytes from 10.0.0.8: icmp_seq=4 ttl=64 time=72.4 ms
1008 bytes from 10.0.0.8: icmp_seq=5 ttl=64 time=81.4 ms
1008 bytes from 10.0.0.8: icmp_seq=6 ttl=64 time=88.3 ms
1008 bytes from 10.0.0.8: icmp_seq=7 ttl=64 time=111 ms
1008 bytes from 10.0.0.8: icmp_seq=8 ttl=64 time=111 ms
1008 bytes from 10.0.0.8: icmp_seq=9 ttl=64 time=112 ms
1008 bytes from 10.0.0.8: icmp_seq=10 ttl=64 time=124 ms
1008 bytes from 10.0.0.8: icmp_seq=11 ttl=64 time=121 ms
1008 bytes from 10.0.0.8: icmp_seq=12 ttl=64 time=103 ms
1008 bytes from 10.0.0.8: icmp_seq=13 ttl=64 time=111 ms
1008 bytes from 10.0.0.8: icmp_seq=14 ttl=64 time=123 ms
1008 bytes from 10.0.0.8: icmp_seq=15 ttl=64 time=128 ms
1008 bytes from 10.0.0.8: icmp_seq=16 ttl=64 time=140 ms
1008 bytes from 10.0.0.8: icmp_seq=17 ttl=64 time=146 ms
1008 bytes from 10.0.0.8: icmp_seq=18 ttl=64 time=163 ms
1008 bytes from 10.0.0.8: icmp_seq=19 ttl=64 time=166 ms
1008 bytes from 10.0.0.8: icmp_seq=20 ttl=64 time=172 ms
1008 bytes from 10.0.0.8: icmp_seq=21 ttl=64 time=188 ms
1008 bytes from 10.0.0.8: icmp_seq=22 ttl=64 time=196 ms
1008 bytes from 10.0.0.8: icmp_seq=23 ttl=64 time=206 ms
1008 bytes from 10.0.0.8: icmp_seq=24 ttl=64 time=218 ms
1008 bytes from 10.0.0.8: icmp_seq=25 ttl=64 time=226 ms
1008 bytes from 10.0.0.8: icmp_seq=26 ttl=64 time=235 ms
1008 bytes from 10.0.0.8: icmp_seq=27 ttl=64 time=253 ms
1008 bytes from 10.0.0.8: icmp_seq=28 ttl=64 time=265 ms
1008 bytes from 10.0.0.8: icmp_seq=29 ttl=64 time=282 ms
1008 bytes from 10.0.0.8: icmp_seq=30 ttl=64 time=293 ms
1008 bytes from 10.0.0.8: icmp_seq=31 ttl=64 time=309 ms
1008 bytes from 10.0.0.8: icmp_seq=32 ttl=64 time=322 ms
1008 bytes from 10.0.0.8: icmp_seq=33 ttl=64 time=332 ms
1008 bytes from 10.0.0.8: icmp_seq=34 ttl=64 time=343 ms
1008 bytes from 10.0.0.8: icmp_seq=35 ttl=64 time=354 ms
1008 bytes from 10.0.0.8: icmp_seq=36 ttl=64 time=366 ms
1008 bytes from 10.0.0.8: icmp_seq=37 ttl=64 time=379 ms
1008 bytes from 10.0.0.8: icmp_seq=38 ttl=64 time=393 ms
1008 bytes from 10.0.0.8: icmp_seq=39 ttl=64 time=405 ms
1008 bytes from 10.0.0.8: icmp_seq=40 ttl=64 time=418 ms
1008 bytes from 10.0.0.8: icmp_seq=41 ttl=64 time=434 ms
1008 bytes from 10.0.0.8: icmp_seq=42 ttl=64 time=448 ms
1008 bytes from 10.0.0.8: icmp_seq=43 ttl=64 time=457 ms
1008 bytes from 10.0.0.8: icmp_seq=44 ttl=64 time=482 ms
1008 bytes from 10.0.0.8: icmp_seq=45 ttl=64 time=494 ms
1008 bytes from 10.0.0.8: icmp_seq=46 ttl=64 time=502 ms
1008 bytes from 10.0.0.8: icmp_seq=47 ttl=64 time=517 ms
1008 bytes from 10.0.0.8: icmp_seq=48 ttl=64 time=524 ms
1008 bytes from 10.0.0.8: icmp_seq=49 ttl=64 time=536 ms
1008 bytes from 10.0.0.8: icmp_seq=50 ttl=64 time=554 ms
1008 bytes from 10.0.0.8: icmp_seq=51 ttl=64 time=559 ms
1008 bytes from 10.0.0.8: icmp_seq=52 ttl=64 time=573 ms
1008 bytes from 10.0.0.8: icmp_seq=53 ttl=64 time=592 ms
1008 bytes from 10.0.0.8: icmp_seq=54 ttl=64 time=602 ms
1008 bytes from 10.0.0.8: icmp_seq=55 ttl=64 time=611 ms
1008 bytes from 10.0.0.8: icmp_seq=56 ttl=64 time=622 ms
1008 bytes from 10.0.0.8: icmp_seq=57 ttl=64 time=627 ms
1008 bytes from 10.0.0.8: icmp_seq=58 ttl=64 time=627 ms
1008 bytes from 10.0.0.8: icmp_seq=59 ttl=64 time=639 ms
1008 bytes from 10.0.0.8: icmp_seq=60 ttl=64 time=654 ms
1008 bytes from 10.0.0.8: icmp_seq=61 ttl=64 time=664 ms
1008 bytes from 10.0.0.8: icmp_seq=62 ttl=64 time=676 ms
1008 bytes from 10.0.0.8: icmp_seq=63 ttl=64 time=696 ms
1008 bytes from 10.0.0.8: icmp_seq=64 ttl=64 time=702 ms
1008 bytes from 10.0.0.8: icmp_seq=65 ttl=64 time=713 ms
1008 bytes from 10.0.0.8: icmp_seq=66 ttl=64 time=724 ms
1008 bytes from 10.0.0.8: icmp_seq=67 ttl=64 time=739 ms
