PING 10.0.0.9 (10.0.0.9) 1000(1028) bytes of data.
1008 bytes from 10.0.0.9: icmp_seq=1 ttl=64 time=2281 ms
1008 bytes from 10.0.0.9: icmp_seq=2 ttl=64 time=2299 ms
1008 bytes from 10.0.0.9: icmp_seq=4 ttl=64 time=2312 ms
1008 bytes from 10.0.0.9: icmp_seq=5 ttl=64 time=2300 ms
1008 bytes from 10.0.0.9: icmp_seq=6 ttl=64 time=2311 ms
1008 bytes from 10.0.0.9: icmp_seq=7 ttl=64 time=2313 ms
1008 bytes from 10.0.0.9: icmp_seq=9 ttl=64 time=2310 ms
1008 bytes from 10.0.0.9: icmp_seq=10 ttl=64 time=2304 ms
1008 bytes from 10.0.0.9: icmp_seq=11 ttl=64 time=2309 ms
1008 bytes from 10.0.0.9: icmp_seq=13 ttl=64 time=2308 ms
1008 bytes from 10.0.0.9: icmp_seq=14 ttl=64 time=2309 ms
1008 bytes from 10.0.0.9: icmp_seq=16 ttl=64 time=2304 ms
1008 bytes from 10.0.0.9: icmp_seq=17 ttl=64 time=2303 ms
1008 bytes from 10.0.0.9: icmp_seq=18 ttl=64 time=2302 ms
1008 bytes from 10.0.0.9: icmp_seq=21 ttl=64 time=2292 ms
1008 bytes from 10.0.0.9: icmp_seq=22 ttl=64 time=2292 ms
1008 bytes from 10.0.0.9: icmp_seq=25 ttl=64 time=2299 ms
1008 bytes from 10.0.0.9: icmp_seq=26 ttl=64 time=2294 ms
1008 bytes from 10.0.0.9: icmp_seq=27 ttl=64 time=2294 ms
1008 bytes from 10.0.0.9: icmp_seq=28 ttl=64 time=2337 ms
1008 bytes from 10.0.0.9: icmp_seq=30 ttl=64 time=2338 ms
1008 bytes from 10.0.0.9: icmp_seq=31 ttl=64 time=2337 ms
1008 bytes from 10.0.0.9: icmp_seq=32 ttl=64 time=2331 ms
1008 bytes from 10.0.0.9: icmp_seq=34 ttl=64 time=2337 ms
1008 bytes from 10.0.0.9: icmp_seq=35 ttl=64 time=2342 ms
1008 bytes from 10.0.0.9: icmp_seq=36 ttl=64 time=2339 ms
1008 bytes from 10.0.0.9: icmp_seq=37 ttl=64 time=2340 ms
1008 bytes from 10.0.0.9: icmp_seq=38 ttl=64 time=2340 ms
1008 bytes from 10.0.0.9: icmp_seq=41 ttl=64 time=2340 ms
1008 bytes from 10.0.0.9: icmp_seq=42 ttl=64 time=2340 ms
1008 bytes from 10.0.0.9: icmp_seq=43 ttl=64 time=2334 ms
1008 bytes from 10.0.0.9: icmp_seq=44 ttl=64 time=2332 ms
1008 bytes from 10.0.0.9: icmp_seq=45 ttl=64 time=2336 ms
1008 bytes from 10.0.0.9: icmp_seq=46 ttl=64 time=2337 ms
1008 bytes from 10.0.0.9: icmp_seq=47 ttl=64 time=2222 ms
1008 bytes from 10.0.0.9: icmp_seq=48 ttl=64 time=2219 ms
1008 bytes from 10.0.0.9: icmp_seq=49 ttl=64 time=2216 ms
1008 bytes from 10.0.0.9: icmp_seq=50 ttl=64 time=2218 ms
1008 bytes from 10.0.0.9: icmp_seq=51 ttl=64 time=2220 ms
1008 bytes from 10.0.0.9: icmp_seq=53 ttl=64 time=2220 ms
1008 bytes from 10.0.0.9: icmp_seq=54 ttl=64 time=2224 ms
1008 bytes from 10.0.0.9: icmp_seq=55 ttl=64 time=2226 ms
1008 bytes from 10.0.0.9: icmp_seq=56 ttl=64 time=2219 ms
1008 bytes from 10.0.0.9: icmp_seq=57 ttl=64 time=2221 ms
1008 bytes from 10.0.0.9: icmp_seq=58 ttl=64 time=2217 ms
1008 bytes from 10.0.0.9: icmp_seq=59 ttl=64 time=2217 ms
1008 bytes from 10.0.0.9: icmp_seq=60 ttl=64 time=2212 ms
1008 bytes from 10.0.0.9: icmp_seq=61 ttl=64 time=2206 ms
1008 bytes from 10.0.0.9: icmp_seq=62 ttl=64 time=2209 ms
1008 bytes from 10.0.0.9: icmp_seq=63 ttl=64 time=2209 ms
1008 bytes from 10.0.0.9: icmp_seq=64 ttl=64 time=2206 ms
1008 bytes from 10.0.0.9: icmp_seq=65 ttl=64 time=2198 ms
1008 bytes from 10.0.0.9: icmp_seq=66 ttl=64 time=2193 ms
1008 bytes from 10.0.0.9: icmp_seq=67 ttl=64 time=2188 ms
1008 bytes from 10.0.0.9: icmp_seq=68 ttl=64 time=2177 ms
1008 bytes from 10.0.0.9: icmp_seq=69 ttl=64 time=2166 ms
1008 bytes from 10.0.0.9: icmp_seq=70 ttl=64 time=2163 ms
1008 bytes from 10.0.0.9: icmp_seq=71 ttl=64 time=2158 ms
1008 bytes from 10.0.0.9: icmp_seq=72 ttl=64 time=2155 ms
1008 bytes from 10.0.0.9: icmp_seq=73 ttl=64 time=2151 ms
1008 bytes from 10.0.0.9: icmp_seq=74 ttl=64 time=2152 ms
1008 bytes from 10.0.0.9: icmp_seq=75 ttl=64 time=2148 ms
1008 bytes from 10.0.0.9: icmp_seq=76 ttl=64 time=2144 ms
1008 bytes from 10.0.0.9: icmp_seq=77 ttl=64 time=2146 ms
1008 bytes from 10.0.0.9: icmp_seq=78 ttl=64 time=2142 ms
1008 bytes from 10.0.0.9: icmp_seq=79 ttl=64 time=2136 ms
1008 bytes from 10.0.0.9: icmp_seq=80 ttl=64 time=2136 ms
1008 bytes from 10.0.0.9: icmp_seq=81 ttl=64 time=2137 ms
1008 bytes from 10.0.0.9: icmp_seq=82 ttl=64 time=2123 ms
1008 bytes from 10.0.0.9: icmp_seq=83 ttl=64 time=2120 ms
1008 bytes from 10.0.0.9: icmp_seq=84 ttl=64 time=2114 ms
1008 bytes from 10.0.0.9: icmp_seq=85 ttl=64 time=2116 ms
1008 bytes from 10.0.0.9: icmp_seq=86 ttl=64 time=2114 ms
1008 bytes from 10.0.0.9: icmp_seq=87 ttl=64 time=2110 ms
1008 bytes from 10.0.0.9: icmp_seq=88 ttl=64 time=2106 ms
1008 bytes from 10.0.0.9: icmp_seq=89 ttl=64 time=2105 ms
1008 bytes from 10.0.0.9: icmp_seq=90 ttl=64 time=2116 ms
1008 bytes from 10.0.0.9: icmp_seq=91 ttl=64 time=2128 ms
1008 bytes from 10.0.0.9: icmp_seq=92 ttl=64 time=2184 ms
1008 bytes from 10.0.0.9: icmp_seq=93 ttl=64 time=2186 ms
1008 bytes from 10.0.0.9: icmp_seq=94 ttl=64 time=2182 ms
1008 bytes from 10.0.0.9: icmp_seq=95 ttl=64 time=2181 ms
1008 bytes from 10.0.0.9: icmp_seq=96 ttl=64 time=2183 ms
1008 bytes from 10.0.0.9: icmp_seq=97 ttl=64 time=2183 ms
1008 bytes from 10.0.0.9: icmp_seq=98 ttl=64 time=2183 ms
