PING 10.0.0.6 (10.0.0.6) 1000(1028) bytes of data.
1008 bytes from 10.0.0.6: icmp_seq=80 ttl=64 time=296 ms
1008 bytes from 10.0.0.6: icmp_seq=82 ttl=64 time=118 ms
1008 bytes from 10.0.0.6: icmp_seq=83 ttl=64 time=77.7 ms
1008 bytes from 10.0.0.6: icmp_seq=81 ttl=64 time=234 ms
1008 bytes from 10.0.0.6: icmp_seq=84 ttl=64 time=127 ms
1008 bytes from 10.0.0.6: icmp_seq=85 ttl=64 time=142 ms
1008 bytes from 10.0.0.6: icmp_seq=89 ttl=64 time=93.1 ms
1008 bytes from 10.0.0.6: icmp_seq=86 ttl=64 time=151 ms
1008 bytes from 10.0.0.6: icmp_seq=90 ttl=64 time=110 ms
1008 bytes from 10.0.0.6: icmp_seq=87 ttl=64 time=162 ms
1008 bytes from 10.0.0.6: icmp_seq=91 ttl=64 time=109 ms
1008 bytes from 10.0.0.6: icmp_seq=88 ttl=64 time=161 ms
1008 bytes from 10.0.0.6: icmp_seq=92 ttl=64 time=188 ms
1008 bytes from 10.0.0.6: icmp_seq=93 ttl=64 time=201 ms
1008 bytes from 10.0.0.6: icmp_seq=94 ttl=64 time=205 ms
1008 bytes from 10.0.0.6: icmp_seq=95 ttl=64 time=208 ms
1008 bytes from 10.0.0.6: icmp_seq=96 ttl=64 time=206 ms
1008 bytes from 10.0.0.6: icmp_seq=97 ttl=64 time=222 ms
1008 bytes from 10.0.0.6: icmp_seq=98 ttl=64 time=229 ms
1008 bytes from 10.0.0.6: icmp_seq=102 ttl=64 time=174 ms
1008 bytes from 10.0.0.6: icmp_seq=99 ttl=64 time=236 ms
1008 bytes from 10.0.0.6: icmp_seq=100 ttl=64 time=244 ms
1008 bytes from 10.0.0.6: icmp_seq=101 ttl=64 time=234 ms
1008 bytes from 10.0.0.6: icmp_seq=103 ttl=64 time=233 ms
1008 bytes from 10.0.0.6: icmp_seq=104 ttl=64 time=227 ms
1008 bytes from 10.0.0.6: icmp_seq=108 ttl=64 time=200 ms
1008 bytes from 10.0.0.6: icmp_seq=105 ttl=64 time=223 ms
1008 bytes from 10.0.0.6: icmp_seq=106 ttl=64 time=229 ms
1008 bytes from 10.0.0.6: icmp_seq=110 ttl=64 time=205 ms
1008 bytes from 10.0.0.6: icmp_seq=107 ttl=64 time=228 ms
1008 bytes from 10.0.0.6: icmp_seq=112 ttl=64 time=169 ms
1008 bytes from 10.0.0.6: icmp_seq=109 ttl=64 time=245 ms
1008 bytes from 10.0.0.6: icmp_seq=111 ttl=64 time=239 ms
1008 bytes from 10.0.0.6: icmp_seq=113 ttl=64 time=252 ms
1008 bytes from 10.0.0.6: icmp_seq=114 ttl=64 time=247 ms
1008 bytes from 10.0.0.6: icmp_seq=115 ttl=64 time=245 ms
1008 bytes from 10.0.0.6: icmp_seq=116 ttl=64 time=253 ms
1008 bytes from 10.0.0.6: icmp_seq=117 ttl=64 time=255 ms
1008 bytes from 10.0.0.6: icmp_seq=118 ttl=64 time=321 ms
1008 bytes from 10.0.0.6: icmp_seq=119 ttl=64 time=323 ms
1008 bytes from 10.0.0.6: icmp_seq=120 ttl=64 time=320 ms
1008 bytes from 10.0.0.6: icmp_seq=121 ttl=64 time=317 ms
1008 bytes from 10.0.0.6: icmp_seq=122 ttl=64 time=315 ms
1008 bytes from 10.0.0.6: icmp_seq=123 ttl=64 time=311 ms
1008 bytes from 10.0.0.6: icmp_seq=124 ttl=64 time=304 ms
1008 bytes from 10.0.0.6: icmp_seq=125 ttl=64 time=303 ms
1008 bytes from 10.0.0.6: icmp_seq=126 ttl=64 time=293 ms
1008 bytes from 10.0.0.6: icmp_seq=127 ttl=64 time=355 ms
1008 bytes from 10.0.0.6: icmp_seq=128 ttl=64 time=381 ms
1008 bytes from 10.0.0.6: icmp_seq=129 ttl=64 time=398 ms
1008 bytes from 10.0.0.6: icmp_seq=130 ttl=64 time=416 ms
1008 bytes from 10.0.0.6: icmp_seq=131 ttl=64 time=431 ms
1008 bytes from 10.0.0.6: icmp_seq=132 ttl=64 time=468 ms
1008 bytes from 10.0.0.6: icmp_seq=133 ttl=64 time=463 ms
1008 bytes from 10.0.0.6: icmp_seq=134 ttl=64 time=515 ms
1008 bytes from 10.0.0.6: icmp_seq=135 ttl=64 time=565 ms
1008 bytes from 10.0.0.6: icmp_seq=136 ttl=64 time=625 ms
1008 bytes from 10.0.0.6: icmp_seq=149 ttl=64 time=632 ms
1008 bytes from 10.0.0.6: icmp_seq=137 ttl=64 time=696 ms
1008 bytes from 10.0.0.6: icmp_seq=150 ttl=64 time=641 ms
1008 bytes from 10.0.0.6: icmp_seq=157 ttl=64 time=768 ms
1008 bytes from 10.0.0.6: icmp_seq=139 ttl=64 time=988 ms
1008 bytes from 10.0.0.6: icmp_seq=141 ttl=64 time=1141 ms
1008 bytes from 10.0.0.6: icmp_seq=169 ttl=64 time=744 ms
1008 bytes from 10.0.0.6: icmp_seq=142 ttl=64 time=1234 ms
1008 bytes from 10.0.0.6: icmp_seq=148 ttl=64 time=1116 ms
1008 bytes from 10.0.0.6: icmp_seq=156 ttl=64 time=1224 ms
