PING 10.0.0.9 (10.0.0.9) 1000(1028) bytes of data.
1008 bytes from 10.0.0.9: icmp_seq=100 ttl=64 time=25.2 ms
1008 bytes from 10.0.0.9: icmp_seq=101 ttl=64 time=53.4 ms
1008 bytes from 10.0.0.9: icmp_seq=102 ttl=64 time=60.8 ms
1008 bytes from 10.0.0.9: icmp_seq=103 ttl=64 time=79.6 ms
1008 bytes from 10.0.0.9: icmp_seq=104 ttl=64 time=94.0 ms
1008 bytes from 10.0.0.9: icmp_seq=105 ttl=64 time=111 ms
1008 bytes from 10.0.0.9: icmp_seq=106 ttl=64 time=131 ms
1008 bytes from 10.0.0.9: icmp_seq=107 ttl=64 time=146 ms
1008 bytes from 10.0.0.9: icmp_seq=108 ttl=64 time=168 ms
1008 bytes from 10.0.0.9: icmp_seq=109 ttl=64 time=198 ms
1008 bytes from 10.0.0.9: icmp_seq=110 ttl=64 time=209 ms
1008 bytes from 10.0.0.9: icmp_seq=111 ttl=64 time=236 ms
1008 bytes from 10.0.0.9: icmp_seq=112 ttl=64 time=252 ms
1008 bytes from 10.0.0.9: icmp_seq=113 ttl=64 time=265 ms
1008 bytes from 10.0.0.9: icmp_seq=114 ttl=64 time=297 ms
1008 bytes from 10.0.0.9: icmp_seq=115 ttl=64 time=334 ms
1008 bytes from 10.0.0.9: icmp_seq=116 ttl=64 time=362 ms
1008 bytes from 10.0.0.9: icmp_seq=117 ttl=64 time=396 ms
1008 bytes from 10.0.0.9: icmp_seq=118 ttl=64 time=429 ms
1008 bytes from 10.0.0.9: icmp_seq=119 ttl=64 time=486 ms
1008 bytes from 10.0.0.9: icmp_seq=120 ttl=64 time=518 ms
1008 bytes from 10.0.0.9: icmp_seq=121 ttl=64 time=561 ms
1008 bytes from 10.0.0.9: icmp_seq=122 ttl=64 time=647 ms
1008 bytes from 10.0.0.9: icmp_seq=123 ttl=64 time=706 ms
1008 bytes from 10.0.0.9: icmp_seq=124 ttl=64 time=718 ms
1008 bytes from 10.0.0.9: icmp_seq=125 ttl=64 time=733 ms
1008 bytes from 10.0.0.9: icmp_seq=126 ttl=64 time=748 ms
1008 bytes from 10.0.0.9: icmp_seq=127 ttl=64 time=854 ms
1008 bytes from 10.0.0.9: icmp_seq=128 ttl=64 time=868 ms
1008 bytes from 10.0.0.9: icmp_seq=129 ttl=64 time=884 ms
1008 bytes from 10.0.0.9: icmp_seq=130 ttl=64 time=895 ms
1008 bytes from 10.0.0.9: icmp_seq=131 ttl=64 time=904 ms
1008 bytes from 10.0.0.9: icmp_seq=133 ttl=64 time=980 ms
1008 bytes from 10.0.0.9: icmp_seq=134 ttl=64 time=974 ms
1008 bytes from 10.0.0.9: icmp_seq=132 ttl=64 time=996 ms
1008 bytes from 10.0.0.9: icmp_seq=135 ttl=64 time=971 ms
1008 bytes from 10.0.0.9: icmp_seq=137 ttl=64 time=996 ms
1008 bytes from 10.0.0.9: icmp_seq=136 ttl=64 time=1013 ms
1008 bytes from 10.0.0.9: icmp_seq=139 ttl=64 time=1006 ms
1008 bytes from 10.0.0.9: icmp_seq=138 ttl=64 time=1012 ms
1008 bytes from 10.0.0.9: icmp_seq=140 ttl=64 time=1026 ms
