PING 10.0.0.1 (10.0.0.1) 1000(1028) bytes of data.
1008 bytes from 10.0.0.1: icmp_seq=1 ttl=64 time=139 ms
1008 bytes from 10.0.0.1: icmp_seq=2 ttl=64 time=135 ms
1008 bytes from 10.0.0.1: icmp_seq=3 ttl=64 time=149 ms
1008 bytes from 10.0.0.1: icmp_seq=4 ttl=64 time=164 ms
1008 bytes from 10.0.0.1: icmp_seq=5 ttl=64 time=167 ms
1008 bytes from 10.0.0.1: icmp_seq=6 ttl=64 time=174 ms
1008 bytes from 10.0.0.1: icmp_seq=7 ttl=64 time=182 ms
1008 bytes from 10.0.0.1: icmp_seq=8 ttl=64 time=178 ms
1008 bytes from 10.0.0.1: icmp_seq=9 ttl=64 time=191 ms
1008 bytes from 10.0.0.1: icmp_seq=10 ttl=64 time=199 ms
1008 bytes from 10.0.0.1: icmp_seq=11 ttl=64 time=207 ms
1008 bytes from 10.0.0.1: icmp_seq=12 ttl=64 time=209 ms
1008 bytes from 10.0.0.1: icmp_seq=13 ttl=64 time=209 ms
1008 bytes from 10.0.0.1: icmp_seq=14 ttl=64 time=220 ms
1008 bytes from 10.0.0.1: icmp_seq=15 ttl=64 time=223 ms
1008 bytes from 10.0.0.1: icmp_seq=16 ttl=64 time=232 ms
1008 bytes from 10.0.0.1: icmp_seq=17 ttl=64 time=241 ms
1008 bytes from 10.0.0.1: icmp_seq=18 ttl=64 time=237 ms
1008 bytes from 10.0.0.1: icmp_seq=19 ttl=64 time=241 ms
1008 bytes from 10.0.0.1: icmp_seq=20 ttl=64 time=249 ms
1008 bytes from 10.0.0.1: icmp_seq=21 ttl=64 time=254 ms
1008 bytes from 10.0.0.1: icmp_seq=22 ttl=64 time=259 ms
1008 bytes from 10.0.0.1: icmp_seq=23 ttl=64 time=263 ms
1008 bytes from 10.0.0.1: icmp_seq=24 ttl=64 time=268 ms
1008 bytes from 10.0.0.1: icmp_seq=25 ttl=64 time=266 ms
1008 bytes from 10.0.0.1: icmp_seq=26 ttl=64 time=273 ms
1008 bytes from 10.0.0.1: icmp_seq=27 ttl=64 time=277 ms
1008 bytes from 10.0.0.1: icmp_seq=28 ttl=64 time=282 ms
