PING 10.0.0.9 (10.0.0.9) 1000(1028) bytes of data.
1008 bytes from 10.0.0.9: icmp_seq=1 ttl=64 time=992 ms
1008 bytes from 10.0.0.9: icmp_seq=2 ttl=64 time=1009 ms
1008 bytes from 10.0.0.9: icmp_seq=3 ttl=64 time=1023 ms
1008 bytes from 10.0.0.9: icmp_seq=4 ttl=64 time=1037 ms
1008 bytes from 10.0.0.9: icmp_seq=5 ttl=64 time=1056 ms
1008 bytes from 10.0.0.9: icmp_seq=6 ttl=64 time=1068 ms
1008 bytes from 10.0.0.9: icmp_seq=7 ttl=64 time=1086 ms
1008 bytes from 10.0.0.9: icmp_seq=8 ttl=64 time=1096 ms
1008 bytes from 10.0.0.9: icmp_seq=9 ttl=64 time=1119 ms
1008 bytes from 10.0.0.9: icmp_seq=10 ttl=64 time=1138 ms
1008 bytes from 10.0.0.9: icmp_seq=11 ttl=64 time=1163 ms
1008 bytes from 10.0.0.9: icmp_seq=12 ttl=64 time=1220 ms
1008 bytes from 10.0.0.9: icmp_seq=13 ttl=64 time=1239 ms
1008 bytes from 10.0.0.9: icmp_seq=14 ttl=64 time=1276 ms
1008 bytes from 10.0.0.9: icmp_seq=15 ttl=64 time=1273 ms
1008 bytes from 10.0.0.9: icmp_seq=16 ttl=64 time=1316 ms
1008 bytes from 10.0.0.9: icmp_seq=17 ttl=64 time=1355 ms
1008 bytes from 10.0.0.9: icmp_seq=18 ttl=64 time=1366 ms
1008 bytes from 10.0.0.9: icmp_seq=19 ttl=64 time=1392 ms
1008 bytes from 10.0.0.9: icmp_seq=20 ttl=64 time=1452 ms
1008 bytes from 10.0.0.9: icmp_seq=21 ttl=64 time=1486 ms
1008 bytes from 10.0.0.9: icmp_seq=22 ttl=64 time=1523 ms
1008 bytes from 10.0.0.9: icmp_seq=23 ttl=64 time=1567 ms
1008 bytes from 10.0.0.9: icmp_seq=24 ttl=64 time=1582 ms
1008 bytes from 10.0.0.9: icmp_seq=25 ttl=64 time=1603 ms
1008 bytes from 10.0.0.9: icmp_seq=26 ttl=64 time=1625 ms
1008 bytes from 10.0.0.9: icmp_seq=27 ttl=64 time=1665 ms
1008 bytes from 10.0.0.9: icmp_seq=28 ttl=64 time=1688 ms
1008 bytes from 10.0.0.9: icmp_seq=29 ttl=64 time=1690 ms
1008 bytes from 10.0.0.9: icmp_seq=30 ttl=64 time=1724 ms
1008 bytes from 10.0.0.9: icmp_seq=31 ttl=64 time=1747 ms
1008 bytes from 10.0.0.9: icmp_seq=32 ttl=64 time=1786 ms
1008 bytes from 10.0.0.9: icmp_seq=33 ttl=64 time=1795 ms
1008 bytes from 10.0.0.9: icmp_seq=35 ttl=64 time=1826 ms
1008 bytes from 10.0.0.9: icmp_seq=34 ttl=64 time=1838 ms
1008 bytes from 10.0.0.9: icmp_seq=36 ttl=64 time=1865 ms
1008 bytes from 10.0.0.9: icmp_seq=37 ttl=64 time=1861 ms
1008 bytes from 10.0.0.9: icmp_seq=38 ttl=64 time=1898 ms
1008 bytes from 10.0.0.9: icmp_seq=39 ttl=64 time=1954 ms
1008 bytes from 10.0.0.9: icmp_seq=40 ttl=64 time=1979 ms
1008 bytes from 10.0.0.9: icmp_seq=42 ttl=64 time=2016 ms
1008 bytes from 10.0.0.9: icmp_seq=41 ttl=64 time=2035 ms
1008 bytes from 10.0.0.9: icmp_seq=45 ttl=64 time=2102 ms
1008 bytes from 10.0.0.9: icmp_seq=43 ttl=64 time=2123 ms
1008 bytes from 10.0.0.9: icmp_seq=46 ttl=64 time=2144 ms
1008 bytes from 10.0.0.9: icmp_seq=44 ttl=64 time=2154 ms
1008 bytes from 10.0.0.9: icmp_seq=47 ttl=64 time=2169 ms
1008 bytes from 10.0.0.9: icmp_seq=48 ttl=64 time=2183 ms
1008 bytes from 10.0.0.9: icmp_seq=49 ttl=64 time=2204 ms
1008 bytes from 10.0.0.9: icmp_seq=50 ttl=64 time=2213 ms
1008 bytes from 10.0.0.9: icmp_seq=51 ttl=64 time=2269 ms
1008 bytes from 10.0.0.9: icmp_seq=54 ttl=64 time=2431 ms
1008 bytes from 10.0.0.9: icmp_seq=52 ttl=64 time=2405 ms
1008 bytes from 10.0.0.9: icmp_seq=55 ttl=64 time=2577 ms
1008 bytes from 10.0.0.9: icmp_seq=53 ttl=64 time=2465 ms
1008 bytes from 10.0.0.9: icmp_seq=58 ttl=64 time=2670 ms
1008 bytes from 10.0.0.9: icmp_seq=59 ttl=64 time=2722 ms
1008 bytes from 10.0.0.9: icmp_seq=60 ttl=64 time=2758 ms
1008 bytes from 10.0.0.9: icmp_seq=62 ttl=64 time=2796 ms
