PING 10.0.0.4 (10.0.0.4) 1000(1028) bytes of data.
1008 bytes from 10.0.0.4: icmp_seq=1 ttl=64 time=0.017 ms
1008 bytes from 10.0.0.4: icmp_seq=2 ttl=64 time=0.224 ms
1008 bytes from 10.0.0.4: icmp_seq=3 ttl=64 time=0.778 ms
1008 bytes from 10.0.0.4: icmp_seq=4 ttl=64 time=0.244 ms
1008 bytes from 10.0.0.4: icmp_seq=5 ttl=64 time=0.144 ms
1008 bytes from 10.0.0.4: icmp_seq=6 ttl=64 time=0.357 ms
1008 bytes from 10.0.0.4: icmp_seq=7 ttl=64 time=0.450 ms
1008 bytes from 10.0.0.4: icmp_seq=8 ttl=64 time=0.674 ms
1008 bytes from 10.0.0.4: icmp_seq=9 ttl=64 time=0.018 ms
1008 bytes from 10.0.0.4: icmp_seq=10 ttl=64 time=0.577 ms
1008 bytes from 10.0.0.4: icmp_seq=11 ttl=64 time=0.630 ms
1008 bytes from 10.0.0.4: icmp_seq=12 ttl=64 time=1.74 ms
1008 bytes from 10.0.0.4: icmp_seq=13 ttl=64 time=0.193 ms
1008 bytes from 10.0.0.4: icmp_seq=14 ttl=64 time=0.023 ms
1008 bytes from 10.0.0.4: icmp_seq=15 ttl=64 time=0.045 ms
1008 bytes from 10.0.0.4: icmp_seq=16 ttl=64 time=0.028 ms
1008 bytes from 10.0.0.4: icmp_seq=17 ttl=64 time=0.795 ms
1008 bytes from 10.0.0.4: icmp_seq=18 ttl=64 time=0.017 ms
1008 bytes from 10.0.0.4: icmp_seq=19 ttl=64 time=0.303 ms
1008 bytes from 10.0.0.4: icmp_seq=20 ttl=64 time=0.517 ms
1008 bytes from 10.0.0.4: icmp_seq=21 ttl=64 time=0.735 ms
1008 bytes from 10.0.0.4: icmp_seq=22 ttl=64 time=0.555 ms
1008 bytes from 10.0.0.4: icmp_seq=23 ttl=64 time=0.284 ms
1008 bytes from 10.0.0.4: icmp_seq=24 ttl=64 time=0.017 ms
1008 bytes from 10.0.0.4: icmp_seq=25 ttl=64 time=0.015 ms
1008 bytes from 10.0.0.4: icmp_seq=26 ttl=64 time=0.016 ms
1008 bytes from 10.0.0.4: icmp_seq=27 ttl=64 time=0.338 ms
1008 bytes from 10.0.0.4: icmp_seq=28 ttl=64 time=6.77 ms
1008 bytes from 10.0.0.4: icmp_seq=29 ttl=64 time=6.07 ms
1008 bytes from 10.0.0.4: icmp_seq=30 ttl=64 time=3.11 ms
1008 bytes from 10.0.0.4: icmp_seq=31 ttl=64 time=3.54 ms
1008 bytes from 10.0.0.4: icmp_seq=32 ttl=64 time=0.779 ms
1008 bytes from 10.0.0.4: icmp_seq=33 ttl=64 time=0.013 ms
1008 bytes from 10.0.0.4: icmp_seq=34 ttl=64 time=0.018 ms
1008 bytes from 10.0.0.4: icmp_seq=35 ttl=64 time=0.015 ms
1008 bytes from 10.0.0.4: icmp_seq=36 ttl=64 time=3.69 ms
1008 bytes from 10.0.0.4: icmp_seq=37 ttl=64 time=2.55 ms
1008 bytes from 10.0.0.4: icmp_seq=38 ttl=64 time=2.32 ms
1008 bytes from 10.0.0.4: icmp_seq=39 ttl=64 time=0.013 ms
1008 bytes from 10.0.0.4: icmp_seq=40 ttl=64 time=0.015 ms
1008 bytes from 10.0.0.4: icmp_seq=41 ttl=64 time=0.018 ms
1008 bytes from 10.0.0.4: icmp_seq=42 ttl=64 time=0.710 ms
1008 bytes from 10.0.0.4: icmp_seq=43 ttl=64 time=0.026 ms
1008 bytes from 10.0.0.4: icmp_seq=44 ttl=64 time=0.028 ms
1008 bytes from 10.0.0.4: icmp_seq=45 ttl=64 time=0.018 ms
1008 bytes from 10.0.0.4: icmp_seq=46 ttl=64 time=0.633 ms
1008 bytes from 10.0.0.4: icmp_seq=47 ttl=64 time=0.548 ms
1008 bytes from 10.0.0.4: icmp_seq=48 ttl=64 time=0.835 ms
1008 bytes from 10.0.0.4: icmp_seq=49 ttl=64 time=1.10 ms
1008 bytes from 10.0.0.4: icmp_seq=50 ttl=64 time=0.832 ms
1008 bytes from 10.0.0.4: icmp_seq=51 ttl=64 time=1.59 ms
1008 bytes from 10.0.0.4: icmp_seq=52 ttl=64 time=0.030 ms
1008 bytes from 10.0.0.4: icmp_seq=53 ttl=64 time=0.369 ms
1008 bytes from 10.0.0.4: icmp_seq=54 ttl=64 time=0.019 ms
1008 bytes from 10.0.0.4: icmp_seq=55 ttl=64 time=0.594 ms
1008 bytes from 10.0.0.4: icmp_seq=56 ttl=64 time=0.410 ms
1008 bytes from 10.0.0.4: icmp_seq=57 ttl=64 time=3.01 ms
1008 bytes from 10.0.0.4: icmp_seq=58 ttl=64 time=0.014 ms
1008 bytes from 10.0.0.4: icmp_seq=59 ttl=64 time=0.872 ms
1008 bytes from 10.0.0.4: icmp_seq=60 ttl=64 time=1.05 ms
1008 bytes from 10.0.0.4: icmp_seq=61 ttl=64 time=0.023 ms
1008 bytes from 10.0.0.4: icmp_seq=62 ttl=64 time=1.05 ms
1008 bytes from 10.0.0.4: icmp_seq=63 ttl=64 time=2.52 ms
1008 bytes from 10.0.0.4: icmp_seq=64 ttl=64 time=3.69 ms
1008 bytes from 10.0.0.4: icmp_seq=65 ttl=64 time=1.83 ms
1008 bytes from 10.0.0.4: icmp_seq=66 ttl=64 time=0.016 ms
1008 bytes from 10.0.0.4: icmp_seq=67 ttl=64 time=1.12 ms
1008 bytes from 10.0.0.4: icmp_seq=68 ttl=64 time=0.015 ms
1008 bytes from 10.0.0.4: icmp_seq=69 ttl=64 time=1.66 ms
1008 bytes from 10.0.0.4: icmp_seq=70 ttl=64 time=1.20 ms
1008 bytes from 10.0.0.4: icmp_seq=71 ttl=64 time=1.75 ms
1008 bytes from 10.0.0.4: icmp_seq=72 ttl=64 time=3.25 ms
1008 bytes from 10.0.0.4: icmp_seq=73 ttl=64 time=0.621 ms
1008 bytes from 10.0.0.4: icmp_seq=74 ttl=64 time=0.205 ms
1008 bytes from 10.0.0.4: icmp_seq=75 ttl=64 time=3.24 ms
1008 bytes from 10.0.0.4: icmp_seq=76 ttl=64 time=1.11 ms
1008 bytes from 10.0.0.4: icmp_seq=77 ttl=64 time=0.023 ms
1008 bytes from 10.0.0.4: icmp_seq=78 ttl=64 time=0.014 ms
1008 bytes from 10.0.0.4: icmp_seq=79 ttl=64 time=0.334 ms
1008 bytes from 10.0.0.4: icmp_seq=80 ttl=64 time=1.09 ms
1008 bytes from 10.0.0.4: icmp_seq=81 ttl=64 time=1.61 ms
1008 bytes from 10.0.0.4: icmp_seq=82 ttl=64 time=0.014 ms
1008 bytes from 10.0.0.4: icmp_seq=83 ttl=64 time=2.00 ms
1008 bytes from 10.0.0.4: icmp_seq=84 ttl=64 time=0.015 ms
1008 bytes from 10.0.0.4: icmp_seq=85 ttl=64 time=0.690 ms
1008 bytes from 10.0.0.4: icmp_seq=86 ttl=64 time=0.015 ms
1008 bytes from 10.0.0.4: icmp_seq=87 ttl=64 time=0.735 ms
1008 bytes from 10.0.0.4: icmp_seq=88 ttl=64 time=0.139 ms
1008 bytes from 10.0.0.4: icmp_seq=89 ttl=64 time=0.521 ms
1008 bytes from 10.0.0.4: icmp_seq=90 ttl=64 time=2.62 ms
1008 bytes from 10.0.0.4: icmp_seq=91 ttl=64 time=0.392 ms
1008 bytes from 10.0.0.4: icmp_seq=92 ttl=64 time=0.016 ms
1008 bytes from 10.0.0.4: icmp_seq=93 ttl=64 time=1.76 ms
1008 bytes from 10.0.0.4: icmp_seq=94 ttl=64 time=0.130 ms
1008 bytes from 10.0.0.4: icmp_seq=95 ttl=64 time=0.333 ms
1008 bytes from 10.0.0.4: icmp_seq=96 ttl=64 time=1.27 ms
1008 bytes from 10.0.0.4: icmp_seq=97 ttl=64 time=0.014 ms
1008 bytes from 10.0.0.4: icmp_seq=98 ttl=64 time=0.019 ms
1008 bytes from 10.0.0.4: icmp_seq=99 ttl=64 time=0.314 ms
1008 bytes from 10.0.0.4: icmp_seq=100 ttl=64 time=0.018 ms
1008 bytes from 10.0.0.4: icmp_seq=101 ttl=64 time=0.016 ms
1008 bytes from 10.0.0.4: icmp_seq=102 ttl=64 time=0.021 ms
1008 bytes from 10.0.0.4: icmp_seq=103 ttl=64 time=0.225 ms
1008 bytes from 10.0.0.4: icmp_seq=104 ttl=64 time=0.178 ms
1008 bytes from 10.0.0.4: icmp_seq=105 ttl=64 time=0.017 ms
1008 bytes from 10.0.0.4: icmp_seq=106 ttl=64 time=0.793 ms
1008 bytes from 10.0.0.4: icmp_seq=107 ttl=64 time=1.20 ms
1008 bytes from 10.0.0.4: icmp_seq=108 ttl=64 time=0.014 ms
1008 bytes from 10.0.0.4: icmp_seq=109 ttl=64 time=0.079 ms
1008 bytes from 10.0.0.4: icmp_seq=110 ttl=64 time=0.021 ms
1008 bytes from 10.0.0.4: icmp_seq=111 ttl=64 time=1.26 ms
1008 bytes from 10.0.0.4: icmp_seq=112 ttl=64 time=1.51 ms
1008 bytes from 10.0.0.4: icmp_seq=113 ttl=64 time=0.227 ms
1008 bytes from 10.0.0.4: icmp_seq=114 ttl=64 time=0.015 ms
1008 bytes from 10.0.0.4: icmp_seq=115 ttl=64 time=0.368 ms
1008 bytes from 10.0.0.4: icmp_seq=116 ttl=64 time=0.019 ms
1008 bytes from 10.0.0.4: icmp_seq=117 ttl=64 time=0.020 ms
1008 bytes from 10.0.0.4: icmp_seq=118 ttl=64 time=0.036 ms
1008 bytes from 10.0.0.4: icmp_seq=119 ttl=64 time=0.017 ms
1008 bytes from 10.0.0.4: icmp_seq=120 ttl=64 time=0.018 ms
1008 bytes from 10.0.0.4: icmp_seq=121 ttl=64 time=5.38 ms
1008 bytes from 10.0.0.4: icmp_seq=122 ttl=64 time=8.06 ms
1008 bytes from 10.0.0.4: icmp_seq=123 ttl=64 time=0.321 ms
1008 bytes from 10.0.0.4: icmp_seq=124 ttl=64 time=4.56 ms
1008 bytes from 10.0.0.4: icmp_seq=125 ttl=64 time=13.9 ms
1008 bytes from 10.0.0.4: icmp_seq=126 ttl=64 time=3.18 ms
1008 bytes from 10.0.0.4: icmp_seq=127 ttl=64 time=0.018 ms
1008 bytes from 10.0.0.4: icmp_seq=128 ttl=64 time=9.13 ms
1008 bytes from 10.0.0.4: icmp_seq=129 ttl=64 time=7.17 ms
1008 bytes from 10.0.0.4: icmp_seq=130 ttl=64 time=5.61 ms
1008 bytes from 10.0.0.4: icmp_seq=131 ttl=64 time=1.33 ms
1008 bytes from 10.0.0.4: icmp_seq=132 ttl=64 time=0.595 ms
1008 bytes from 10.0.0.4: icmp_seq=134 ttl=64 time=43.1 ms
1008 bytes from 10.0.0.4: icmp_seq=135 ttl=64 time=38.4 ms
1008 bytes from 10.0.0.4: icmp_seq=133 ttl=64 time=82.7 ms
1008 bytes from 10.0.0.4: icmp_seq=136 ttl=64 time=46.3 ms
1008 bytes from 10.0.0.4: icmp_seq=137 ttl=64 time=131 ms
1008 bytes from 10.0.0.4: icmp_seq=138 ttl=64 time=123 ms
1008 bytes from 10.0.0.4: icmp_seq=139 ttl=64 time=117 ms
1008 bytes from 10.0.0.4: icmp_seq=140 ttl=64 time=102 ms
1008 bytes from 10.0.0.4: icmp_seq=141 ttl=64 time=108 ms
1008 bytes from 10.0.0.4: icmp_seq=142 ttl=64 time=128 ms
1008 bytes from 10.0.0.4: icmp_seq=143 ttl=64 time=121 ms
1008 bytes from 10.0.0.4: icmp_seq=146 ttl=64 time=120 ms
1008 bytes from 10.0.0.4: icmp_seq=145 ttl=64 time=186 ms
1008 bytes from 10.0.0.4: icmp_seq=148 ttl=64 time=153 ms
1008 bytes from 10.0.0.4: icmp_seq=147 ttl=64 time=194 ms
