PING 10.0.0.5 (10.0.0.5) 1000(1028) bytes of data.
1008 bytes from 10.0.0.5: icmp_seq=105 ttl=64 time=349 ms
1008 bytes from 10.0.0.5: icmp_seq=106 ttl=64 time=290 ms
1008 bytes from 10.0.0.5: icmp_seq=107 ttl=64 time=307 ms
1008 bytes from 10.0.0.5: icmp_seq=108 ttl=64 time=234 ms
1008 bytes from 10.0.0.5: icmp_seq=110 ttl=64 time=116 ms
1008 bytes from 10.0.0.5: icmp_seq=109 ttl=64 time=167 ms
1008 bytes from 10.0.0.5: icmp_seq=111 ttl=64 time=108 ms
1008 bytes from 10.0.0.5: icmp_seq=113 ttl=64 time=115 ms
1008 bytes from 10.0.0.5: icmp_seq=112 ttl=64 time=121 ms
1008 bytes from 10.0.0.5: icmp_seq=115 ttl=64 time=95.2 ms
1008 bytes from 10.0.0.5: icmp_seq=114 ttl=64 time=117 ms
1008 bytes from 10.0.0.5: icmp_seq=116 ttl=64 time=137 ms
1008 bytes from 10.0.0.5: icmp_seq=117 ttl=64 time=155 ms
1008 bytes from 10.0.0.5: icmp_seq=118 ttl=64 time=168 ms
1008 bytes from 10.0.0.5: icmp_seq=119 ttl=64 time=176 ms
1008 bytes from 10.0.0.5: icmp_seq=120 ttl=64 time=201 ms
1008 bytes from 10.0.0.5: icmp_seq=121 ttl=64 time=206 ms
1008 bytes from 10.0.0.5: icmp_seq=123 ttl=64 time=198 ms
1008 bytes from 10.0.0.5: icmp_seq=122 ttl=64 time=201 ms
1008 bytes from 10.0.0.5: icmp_seq=124 ttl=64 time=220 ms
1008 bytes from 10.0.0.5: icmp_seq=125 ttl=64 time=228 ms
1008 bytes from 10.0.0.5: icmp_seq=126 ttl=64 time=235 ms
1008 bytes from 10.0.0.5: icmp_seq=127 ttl=64 time=229 ms
1008 bytes from 10.0.0.5: icmp_seq=128 ttl=64 time=235 ms
1008 bytes from 10.0.0.5: icmp_seq=129 ttl=64 time=228 ms
1008 bytes from 10.0.0.5: icmp_seq=130 ttl=64 time=231 ms
1008 bytes from 10.0.0.5: icmp_seq=131 ttl=64 time=225 ms
1008 bytes from 10.0.0.5: icmp_seq=132 ttl=64 time=222 ms
1008 bytes from 10.0.0.5: icmp_seq=133 ttl=64 time=227 ms
1008 bytes from 10.0.0.5: icmp_seq=134 ttl=64 time=232 ms
1008 bytes from 10.0.0.5: icmp_seq=135 ttl=64 time=229 ms
1008 bytes from 10.0.0.5: icmp_seq=136 ttl=64 time=242 ms
1008 bytes from 10.0.0.5: icmp_seq=137 ttl=64 time=243 ms
