PING 10.0.0.2 (10.0.0.2) 1000(1028) bytes of data.
1008 bytes from 10.0.0.2: icmp_seq=1 ttl=64 time=1437 ms
1008 bytes from 10.0.0.2: icmp_seq=2 ttl=64 time=1447 ms
1008 bytes from 10.0.0.2: icmp_seq=3 ttl=64 time=1473 ms
1008 bytes from 10.0.0.2: icmp_seq=4 ttl=64 time=1504 ms
1008 bytes from 10.0.0.2: icmp_seq=5 ttl=64 time=1536 ms
1008 bytes from 10.0.0.2: icmp_seq=6 ttl=64 time=1563 ms
1008 bytes from 10.0.0.2: icmp_seq=7 ttl=64 time=1580 ms
1008 bytes from 10.0.0.2: icmp_seq=8 ttl=64 time=1619 ms
1008 bytes from 10.0.0.2: icmp_seq=9 ttl=64 time=1654 ms
1008 bytes from 10.0.0.2: icmp_seq=10 ttl=64 time=1686 ms
1008 bytes from 10.0.0.2: icmp_seq=11 ttl=64 time=1706 ms
1008 bytes from 10.0.0.2: icmp_seq=12 ttl=64 time=1733 ms
1008 bytes from 10.0.0.2: icmp_seq=13 ttl=64 time=1775 ms
1008 bytes from 10.0.0.2: icmp_seq=14 ttl=64 time=1800 ms
1008 bytes from 10.0.0.2: icmp_seq=15 ttl=64 time=1804 ms
1008 bytes from 10.0.0.2: icmp_seq=16 ttl=64 time=1850 ms
1008 bytes from 10.0.0.2: icmp_seq=17 ttl=64 time=1870 ms
1008 bytes from 10.0.0.2: icmp_seq=18 ttl=64 time=1890 ms
1008 bytes from 10.0.0.2: icmp_seq=20 ttl=64 time=1999 ms
1008 bytes from 10.0.0.2: icmp_seq=21 ttl=64 time=2020 ms
1008 bytes from 10.0.0.2: icmp_seq=22 ttl=64 time=2036 ms
1008 bytes from 10.0.0.2: icmp_seq=23 ttl=64 time=2063 ms
1008 bytes from 10.0.0.2: icmp_seq=19 ttl=64 time=2096 ms
1008 bytes from 10.0.0.2: icmp_seq=24 ttl=64 time=2081 ms
1008 bytes from 10.0.0.2: icmp_seq=25 ttl=64 time=2088 ms
1008 bytes from 10.0.0.2: icmp_seq=27 ttl=64 time=2123 ms
1008 bytes from 10.0.0.2: icmp_seq=28 ttl=64 time=2133 ms
1008 bytes from 10.0.0.2: icmp_seq=29 ttl=64 time=2158 ms
1008 bytes from 10.0.0.2: icmp_seq=30 ttl=64 time=2200 ms
1008 bytes from 10.0.0.2: icmp_seq=32 ttl=64 time=2220 ms
1008 bytes from 10.0.0.2: icmp_seq=31 ttl=64 time=2224 ms
1008 bytes from 10.0.0.2: icmp_seq=33 ttl=64 time=2246 ms
1008 bytes from 10.0.0.2: icmp_seq=34 ttl=64 time=2256 ms
1008 bytes from 10.0.0.2: icmp_seq=35 ttl=64 time=2286 ms
1008 bytes from 10.0.0.2: icmp_seq=36 ttl=64 time=2299 ms
1008 bytes from 10.0.0.2: icmp_seq=39 ttl=64 time=2310 ms
1008 bytes from 10.0.0.2: icmp_seq=37 ttl=64 time=2324 ms
1008 bytes from 10.0.0.2: icmp_seq=38 ttl=64 time=2327 ms
1008 bytes from 10.0.0.2: icmp_seq=40 ttl=64 time=2339 ms
1008 bytes from 10.0.0.2: icmp_seq=42 ttl=64 time=2336 ms
1008 bytes from 10.0.0.2: icmp_seq=41 ttl=64 time=2341 ms
1008 bytes from 10.0.0.2: icmp_seq=45 ttl=64 time=2365 ms
1008 bytes from 10.0.0.2: icmp_seq=43 ttl=64 time=2374 ms
1008 bytes from 10.0.0.2: icmp_seq=46 ttl=64 time=2386 ms
1008 bytes from 10.0.0.2: icmp_seq=47 ttl=64 time=2392 ms
1008 bytes from 10.0.0.2: icmp_seq=48 ttl=64 time=2409 ms
1008 bytes from 10.0.0.2: icmp_seq=49 ttl=64 time=2410 ms
1008 bytes from 10.0.0.2: icmp_seq=51 ttl=64 time=2476 ms
1008 bytes from 10.0.0.2: icmp_seq=52 ttl=64 time=2484 ms
1008 bytes from 10.0.0.2: icmp_seq=53 ttl=64 time=2488 ms
