PING 10.0.0.4 (10.0.0.4) 1000(1028) bytes of data.
1008 bytes from 10.0.0.4: icmp_seq=62 ttl=64 time=24.0 ms
1008 bytes from 10.0.0.4: icmp_seq=63 ttl=64 time=50.0 ms
1008 bytes from 10.0.0.4: icmp_seq=64 ttl=64 time=63.5 ms
1008 bytes from 10.0.0.4: icmp_seq=65 ttl=64 time=90.1 ms
1008 bytes from 10.0.0.4: icmp_seq=66 ttl=64 time=105 ms
1008 bytes from 10.0.0.4: icmp_seq=67 ttl=64 time=123 ms
1008 bytes from 10.0.0.4: icmp_seq=68 ttl=64 time=141 ms
1008 bytes from 10.0.0.4: icmp_seq=69 ttl=64 time=162 ms
1008 bytes from 10.0.0.4: icmp_seq=70 ttl=64 time=174 ms
1008 bytes from 10.0.0.4: icmp_seq=71 ttl=64 time=204 ms
1008 bytes from 10.0.0.4: icmp_seq=72 ttl=64 time=221 ms
1008 bytes from 10.0.0.4: icmp_seq=73 ttl=64 time=231 ms
1008 bytes from 10.0.0.4: icmp_seq=74 ttl=64 time=248 ms
1008 bytes from 10.0.0.4: icmp_seq=75 ttl=64 time=261 ms
1008 bytes from 10.0.0.4: icmp_seq=76 ttl=64 time=324 ms
1008 bytes from 10.0.0.4: icmp_seq=77 ttl=64 time=339 ms
1008 bytes from 10.0.0.4: icmp_seq=78 ttl=64 time=368 ms
1008 bytes from 10.0.0.4: icmp_seq=79 ttl=64 time=424 ms
1008 bytes from 10.0.0.4: icmp_seq=81 ttl=64 time=491 ms
1008 bytes from 10.0.0.4: icmp_seq=80 ttl=64 time=450 ms
1008 bytes from 10.0.0.4: icmp_seq=82 ttl=64 time=558 ms
1008 bytes from 10.0.0.4: icmp_seq=83 ttl=64 time=546 ms
1008 bytes from 10.0.0.4: icmp_seq=85 ttl=64 time=616 ms
1008 bytes from 10.0.0.4: icmp_seq=84 ttl=64 time=646 ms
1008 bytes from 10.0.0.4: icmp_seq=86 ttl=64 time=736 ms
1008 bytes from 10.0.0.4: icmp_seq=87 ttl=64 time=750 ms
1008 bytes from 10.0.0.4: icmp_seq=88 ttl=64 time=780 ms
1008 bytes from 10.0.0.4: icmp_seq=90 ttl=64 time=859 ms
1008 bytes from 10.0.0.4: icmp_seq=89 ttl=64 time=865 ms
1008 bytes from 10.0.0.4: icmp_seq=92 ttl=64 time=900 ms
1008 bytes from 10.0.0.4: icmp_seq=91 ttl=64 time=913 ms
1008 bytes from 10.0.0.4: icmp_seq=95 ttl=64 time=937 ms
1008 bytes from 10.0.0.4: icmp_seq=94 ttl=64 time=949 ms
1008 bytes from 10.0.0.4: icmp_seq=96 ttl=64 time=982 ms
1008 bytes from 10.0.0.4: icmp_seq=93 ttl=64 time=1132 ms
1008 bytes from 10.0.0.4: icmp_seq=97 ttl=64 time=1048 ms
1008 bytes from 10.0.0.4: icmp_seq=98 ttl=64 time=1113 ms
1008 bytes from 10.0.0.4: icmp_seq=99 ttl=64 time=1142 ms
1008 bytes from 10.0.0.4: icmp_seq=100 ttl=64 time=1133 ms
1008 bytes from 10.0.0.4: icmp_seq=101 ttl=64 time=1162 ms
1008 bytes from 10.0.0.4: icmp_seq=103 ttl=64 time=1148 ms
1008 bytes from 10.0.0.4: icmp_seq=102 ttl=64 time=1288 ms
1008 bytes from 10.0.0.4: icmp_seq=108 ttl=64 time=1258 ms
1008 bytes from 10.0.0.4: icmp_seq=104 ttl=64 time=1310 ms
1008 bytes from 10.0.0.4: icmp_seq=105 ttl=64 time=1303 ms
1008 bytes from 10.0.0.4: icmp_seq=106 ttl=64 time=1357 ms
1008 bytes from 10.0.0.4: icmp_seq=107 ttl=64 time=1365 ms
1008 bytes from 10.0.0.4: icmp_seq=110 ttl=64 time=1401 ms
1008 bytes from 10.0.0.4: icmp_seq=111 ttl=64 time=1429 ms
1008 bytes from 10.0.0.4: icmp_seq=109 ttl=64 time=1507 ms
1008 bytes from 10.0.0.4: icmp_seq=115 ttl=64 time=1581 ms
1008 bytes from 10.0.0.4: icmp_seq=112 ttl=64 time=1641 ms
1008 bytes from 10.0.0.4: icmp_seq=117 ttl=64 time=1557 ms
1008 bytes from 10.0.0.4: icmp_seq=118 ttl=64 time=1542 ms
1008 bytes from 10.0.0.4: icmp_seq=113 ttl=64 time=1744 ms
1008 bytes from 10.0.0.4: icmp_seq=120 ttl=64 time=1645 ms
1008 bytes from 10.0.0.4: icmp_seq=114 ttl=64 time=1773 ms
1008 bytes from 10.0.0.4: icmp_seq=116 ttl=64 time=1764 ms
1008 bytes from 10.0.0.4: icmp_seq=119 ttl=64 time=1764 ms
1008 bytes from 10.0.0.4: icmp_seq=125 ttl=64 time=1690 ms
1008 bytes from 10.0.0.4: icmp_seq=122 ttl=64 time=1799 ms
1008 bytes from 10.0.0.4: icmp_seq=123 ttl=64 time=1827 ms
1008 bytes from 10.0.0.4: icmp_seq=124 ttl=64 time=1845 ms
1008 bytes from 10.0.0.4: icmp_seq=127 ttl=64 time=1967 ms
1008 bytes from 10.0.0.4: icmp_seq=128 ttl=64 time=2077 ms
1008 bytes from 10.0.0.4: icmp_seq=126 ttl=64 time=2096 ms
1008 bytes from 10.0.0.4: icmp_seq=130 ttl=64 time=2350 ms
1008 bytes from 10.0.0.4: icmp_seq=135 ttl=64 time=2308 ms
1008 bytes from 10.0.0.4: icmp_seq=133 ttl=64 time=2355 ms
1008 bytes from 10.0.0.4: icmp_seq=129 ttl=64 time=2346 ms
1008 bytes from 10.0.0.4: icmp_seq=136 ttl=64 time=2325 ms
1008 bytes from 10.0.0.4: icmp_seq=131 ttl=64 time=2463 ms
1008 bytes from 10.0.0.4: icmp_seq=137 ttl=64 time=2355 ms
1008 bytes from 10.0.0.4: icmp_seq=132 ttl=64 time=2474 ms
1008 bytes from 10.0.0.4: icmp_seq=138 ttl=64 time=2348 ms
1008 bytes from 10.0.0.4: icmp_seq=139 ttl=64 time=2423 ms
1008 bytes from 10.0.0.4: icmp_seq=134 ttl=64 time=2483 ms
1008 bytes from 10.0.0.4: icmp_seq=140 ttl=64 time=2480 ms
1008 bytes from 10.0.0.4: icmp_seq=145 ttl=64 time=2696 ms
1008 bytes from 10.0.0.4: icmp_seq=146 ttl=64 time=2687 ms
1008 bytes from 10.0.0.4: icmp_seq=148 ttl=64 time=2701 ms
1008 bytes from 10.0.0.4: icmp_seq=149 ttl=64 time=2720 ms
1008 bytes from 10.0.0.4: icmp_seq=141 ttl=64 time=2883 ms
1008 bytes from 10.0.0.4: icmp_seq=150 ttl=64 time=2769 ms
1008 bytes from 10.0.0.4: icmp_seq=152 ttl=64 time=2773 ms
1008 bytes from 10.0.0.4: icmp_seq=153 ttl=64 time=2782 ms
1008 bytes from 10.0.0.4: icmp_seq=147 ttl=64 time=2771 ms
1008 bytes from 10.0.0.4: icmp_seq=154 ttl=64 time=2801 ms
1008 bytes from 10.0.0.4: icmp_seq=143 ttl=64 time=2974 ms
1008 bytes from 10.0.0.4: icmp_seq=144 ttl=64 time=2982 ms
1008 bytes from 10.0.0.4: icmp_seq=156 ttl=64 time=2805 ms
1008 bytes from 10.0.0.4: icmp_seq=157 ttl=64 time=2847 ms
1008 bytes from 10.0.0.4: icmp_seq=158 ttl=64 time=2873 ms
1008 bytes from 10.0.0.4: icmp_seq=160 ttl=64 time=2898 ms
1008 bytes from 10.0.0.4: icmp_seq=161 ttl=64 time=3046 ms
1008 bytes from 10.0.0.4: icmp_seq=162 ttl=64 time=3075 ms
1008 bytes from 10.0.0.4: icmp_seq=164 ttl=64 time=3108 ms
1008 bytes from 10.0.0.4: icmp_seq=166 ttl=64 time=3116 ms
1008 bytes from 10.0.0.4: icmp_seq=155 ttl=64 time=3319 ms
1008 bytes from 10.0.0.4: icmp_seq=167 ttl=64 time=3130 ms
1008 bytes from 10.0.0.4: icmp_seq=168 ttl=64 time=3191 ms
1008 bytes from 10.0.0.4: icmp_seq=170 ttl=64 time=3202 ms
1008 bytes from 10.0.0.4: icmp_seq=173 ttl=64 time=3247 ms
1008 bytes from 10.0.0.4: icmp_seq=174 ttl=64 time=3249 ms
1008 bytes from 10.0.0.4: icmp_seq=169 ttl=64 time=3341 ms
1008 bytes from 10.0.0.4: icmp_seq=163 ttl=64 time=3345 ms
1008 bytes from 10.0.0.4: icmp_seq=175 ttl=64 time=3287 ms
1008 bytes from 10.0.0.4: icmp_seq=177 ttl=64 time=3341 ms
1008 bytes from 10.0.0.4: icmp_seq=181 ttl=64 time=3306 ms
1008 bytes from 10.0.0.4: icmp_seq=176 ttl=64 time=3403 ms
1008 bytes from 10.0.0.4: icmp_seq=186 ttl=64 time=3283 ms
1008 bytes from 10.0.0.4: icmp_seq=178 ttl=64 time=3365 ms
